Orthogroup	Panther_annotation
OG0046162	 SUBFAMILY NOT NAMED
OG0046165	 NO HIT
OG0046170	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10
OG0046171	 SUBFAMILY NOT NAMED
OG0046175	 NO HIT
OG0046179	 PHOSPHOLIPID SCRAMBLASE
OG0046181	 UNCHARACTERIZED
OG0046182	 SUBFAMILY NOT NAMED
OG0046183	 METHYLTRANSFERASE-LIKE PROTEIN 27
OG0046185	 NO HIT
OG0046187	 NO HIT
OG0046189	 NO HIT
OG0046190	 NO HIT
OG0046196	 PROTEIN-GLUCOSYLGALACTOSYLHYDROXYLYSINE GLUCOSIDASE
OG0046198	 NO HIT
OG0046199	 SUBFAMILY NOT NAMED
OG0046201	 SUBFAMILY NOT NAMED
OG0046204	 NO HIT
OG0046205	 FI07618P-RELATED
OG0046207	 GLUTAMATE RECEPTOR 1-RELATED
OG0046211	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 17
OG0046212	 NO HIT
OG0046213	 CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)
OG0046217	 NO HIT
OG0046223	 NO HIT
OG0046224	 NO HIT
OG0046225	 NO HIT
OG0046226	 SUBFAMILY NOT NAMED
OG0046230	 NO HIT
OG0046231	 NO HIT
OG0046233	 NO HIT
OG0046234	 BEN DOMAIN-CONTAINING PROTEIN 6
OG0046239	 NO HIT
OG0046242	 NO HIT
OG0046243	 TETRATRICOPEPTIDE REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_6G03870)
OG0046249	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0046250	 NO HIT
OG0046252	 NO HIT
OG0046257	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN
OG0046258	 LD44003P
OG0046261	 NO HIT
OG0046263	 NO HIT
OG0046264	 NO HIT
OG0046266	 NO HIT
OG0046267	 NO HIT
OG0046269	 SUBFAMILY NOT NAMED
OG0046273	 NO HIT
OG0046276	 NO HIT
OG0046277	 OPSIN
OG0046280	 SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE BLR2146-RELATED
OG0046282	 UNCHARACTERIZED
OG0046285	 NO HIT
OG0046287	 SUBFAMILY NOT NAMED
OG0046292	 PROLINE-RICH GLA (G-CARBOXYGLUTAMIC ACID) 2
OG0046293	 NO HIT
OG0046296	 PUTATIVE-RELATED
OG0046297	 NO HIT
OG0046299	 NO HIT
OG0046300	 SUBFAMILY NOT NAMED
OG0046302	 SPORE COAT PROTEIN SP65
OG0046305	 NO HIT
OG0046306	 NO HIT
OG0046307	 NO HIT
OG0046308	 NO HIT
OG0046309	 WRKY TRANSCRIPTION FACTOR WRKY51-LIKE
OG0046311	 SUBFAMILY NOT NAMED
OG0046312	 NO HIT
OG0046313	 TYROSINE-PROTEIN KINASE SRC64B
OG0046317	 SUBFAMILY NOT NAMED
OG0046318	 SUBFAMILY NOT NAMED
OG0046321	 NO HIT
OG0046322	 NO HIT
OG0046325	 NO HIT
OG0046332	 GAMMA-AMINOBUTYRIC ACID RECEPTOR SUBUNIT THETA
OG0046333	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0046334	 NO HIT
OG0046336	 NO HIT
OG0046339	 PROTEIN BARK BEETLE
OG0046340	 NO HIT
OG0046342	 NO HIT
OG0046352	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0046354	 NO HIT
OG0046357	 NO HIT
OG0046362	 NO HIT
OG0046363	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0046364	 NO HIT
OG0046365	 CHROMODOMAIN-HELICASE-DNA-BINDING PROTEIN 1
OG0046366	 NO HIT
OG0046367	 NACHT LRR AND PYD DOMAINS-CONTAINING PROTEIN 12
OG0046370	 NO HIT
OG0046372	 NO HIT
OG0046374	 NO HIT
OG0046375	 NO HIT
OG0046376	 NO HIT
OG0046377	 NO HIT
OG0046378	 MACROPHAGE MANNOSE RECEPTOR 1
OG0046380	 NO HIT
OG0046382	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 17
OG0046385	 NO HIT
OG0046387	 NO HIT
OG0046390	 NO HIT
OG0046394	 SUBFAMILY NOT NAMED
OG0046397	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 5
OG0046398	 NO HIT
OG0046403	 SUBFAMILY NOT NAMED
OG0046408	 NOTCH LIGAND FAMILY MEMBER
OG0046413	 NO HIT
OG0046417	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0046418	 SUBFAMILY NOT NAMED
OG0046419	 SUBFAMILY NOT NAMED
OG0046420	 LOQUACIOUS ISOFORM B
OG0046421	 NO HIT
OG0046422	 NO HIT
OG0046426	 SUBFAMILY NOT NAMED
OG0046427	 COLLAGEN TRIPLE HELIX REPEAT
OG0046428	 NO HIT
OG0046431	 NO HIT
OG0046433	 SUBFAMILY NOT NAMED
OG0046434	 NO HIT
OG0046435	 TUDOR DOMAIN-CONTAINING PROTEIN 6
OG0046436	 SUBFAMILY NOT NAMED
OG0046438	 NO HIT
OG0046440	 NO HIT
OG0046443	 SUBFAMILY NOT NAMED
OG0046444	 NO HIT
OG0046448	 TRANSMEMBRANE PROTEIN
OG0046449	 NO HIT
OG0046450	 NO HIT
OG0046457	 NO HIT
OG0046459	 FAT ATYPICAL CADHERIN-RELATED
OG0046462	 NO HIT
OG0046464	 NO HIT
OG0046468	 NO HIT
OG0046471	 SUBFAMILY NOT NAMED
OG0046472	 SUBFAMILY NOT NAMED
OG0046476	 NO HIT
OG0046477	 DNA POLYMERASE CATALYTIC SUBUNIT
OG0046478	 NO HIT
OG0046479	 SUBFAMILY NOT NAMED
OG0046484	 NO HIT
OG0046485	 SUBFAMILY NOT NAMED
OG0046489	 NEURALIZED-LIKE PROTEIN 4
OG0046491	 NO HIT
OG0046492	 NO HIT
OG0046495	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0046496	 NO HIT
OG0046498	 NO HIT
OG0046500	 TENASCIN
OG0046502	 NO HIT
OG0046505	 SUBFAMILY NOT NAMED
OG0046510	 AGAP002184-PA
OG0046513	 PROTEIN CBG24663
OG0046515	 NO HIT
OG0046516	 NO HIT
OG0046517	 NO HIT
OG0046518	 TRANSPORTIN 1 ISOFORM 1
OG0046526	 NO HIT
OG0046527	 NO HIT
OG0046528	 NO HIT
OG0046532	 NO HIT
OG0046534	 SUBFAMILY NOT NAMED
OG0046539	 NO HIT
OG0046540	 SUBFAMILY NOT NAMED
OG0046543	 NO HIT
OG0046544	 SUBFAMILY NOT NAMED
OG0046546	 NO HIT
OG0046547	 NO HIT
OG0046548	 TYROSINE-PROTEIN KINASE SHARK
OG0046549	 NO HIT
OG0046552	 IRE1-RELATED
OG0046553	 NO HIT
OG0046556	 NO HIT
OG0046559	 NO HIT
OG0046562	 NO HIT
OG0046565	 E3 UBIQUITIN-PROTEIN LIGASE MIB1
OG0046567	 NOTCH LIGAND FAMILY MEMBER
OG0046575	 SUBFAMILY NOT NAMED
OG0046576	 TYROSINE-PROTEIN PHOSPHATASE LAR
OG0046578	 PEPTIDASE INHIBITOR 16
OG0046579	 NO HIT
OG0046580	 SUBFAMILY NOT NAMED
OG0046583	 NO HIT
OG0046584	 NUCLEOPORIN AMO1-LIKE
OG0046586	 TECTORIN ALPHA GENE 2
OG0046588	 NO HIT
OG0046594	 PIRNA BIOGENESIS PROTEIN EXD1
OG0046595	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0046596	 YNEIN REGULATORY COMPLEX SUBUNIT 5
OG0046602	 SUBFAMILY NOT NAMED
OG0046603	 SUBFAMILY NOT NAMED
OG0046606	 NO HIT
OG0046608	 NO HIT
OG0046611	 NO HIT
OG0046614	 SI:ZFOS-911D5.4
OG0046615	 NO HIT
OG0046617	 L1 TRANSPOSABLE ELEMENT-RELATED
OG0046618	 PROTEIN CBG16847
OG0046620	 ZINC FINGER PROTEIN 501
OG0046622	 SUBFAMILY NOT NAMED
OG0046624	 OS03G0165800 PROTEIN
OG0046629	 NO HIT
OG0046634	 SUBFAMILY NOT NAMED
OG0046635	 TRNA-DIHYDROURIDINE(47) SYNTHASE [NAD(P)(+)]-LIKE
OG0046638	 NO HIT
OG0046640	 NO HIT
OG0046642	 NO HIT
OG0046643	 PROTEIN DIAPHANOUS
OG0046644	 SUBFAMILY NOT NAMED
OG0046645	 FAMILY NOT NAMED
OG0046651	 PRC-BARREL DOMAIN PROTEIN
OG0046656	 NO HIT
OG0046658	 PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK10
OG0046663	 NO HIT
OG0046667	 S-ANTIGEN PROTEIN
OG0046668	 NO HIT
OG0046669	 UNCHARACTERIZED
OG0046674	 NO HIT
OG0046676	 SUBFAMILY NOT NAMED
OG0046678	 NO HIT
OG0046681	 NO HIT
OG0046684	 NO HIT
OG0046685	 NO HIT
OG0046686	 NO HIT
OG0046688	 NO HIT
OG0046689	 NO HIT
OG0046690	 NO HIT
OG0046691	 NO HIT
OG0046692	 NUCLEOPORIN AMO1-LIKE
OG0046693	 NO HIT
OG0046694	 NO HIT
OG0046697	 SUBFAMILY NOT NAMED
OG0046699	 NO HIT
OG0046701	 ZGC:113436
OG0046704	 UPF0337 PROTEIN XCC3924
OG0046708	 NO HIT
OG0046711	 NO HIT
OG0046714	 NO HIT
OG0046715	 NO HIT
OG0046716	 TENASCIN
OG0046717	 SOMATOLIBERIN
OG0046719	 TUMOR SUPPRESSOR PROTEIN 101
OG0046720	 NO HIT
OG0046721	 NO HIT
OG0046723	 SUBFAMILY NOT NAMED
OG0046724	 P450 PUTATIVE (EUROFUNG)-RELATED
OG0046725	 NO HIT
OG0046726	 NO HIT
OG0046728	 PROTEIN CBG00663
OG0046729	 SUBFAMILY NOT NAMED
OG0046730	 SUBFAMILY NOT NAMED
OG0046731	 PROTEIN CBG05614
OG0046733	 NO HIT
OG0046734	 PROTEIN PHOSPHATASE 2C 68-RELATED
OG0046736	 NO HIT
OG0046737	 G-PROTEIN COUPLED RECEPTOR 19-RELATED
OG0046738	 PROTEIN CBG03580
OG0046739	 SUBFAMILY NOT NAMED
OG0046745	 NO HIT
OG0046750	 MYXOVIRUS (INFLUENZA VIRUS) RESISTANCE D-RELATED
OG0046752	 NO HIT
OG0046753	 TRANSMEMBRANE PROTEIN 92
OG0046754	 OS01G0607050 PROTEIN
OG0046756	 NO HIT
OG0046757	 NO HIT
OG0046758	 UBIQUITIN-FOLD MODIFIER 1
OG0046761	 SUBFAMILY NOT NAMED
OG0046763	 NO HIT
OG0046764	 SI:CH1073-228J22.2
OG0046765	 NO HIT
OG0046767	 SUBFAMILY NOT NAMED
OG0046770	 PHOSPHOGLYCERATE KINASE
OG0046773	 OVOCHYMASE 1
OG0046775	 ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5
OG0046778	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE ETA
OG0046779	 NO HIT
OG0046780	 NO HIT
OG0046782	 SUBFAMILY NOT NAMED
OG0046783	 NO HIT
OG0046784	 NO HIT
OG0046785	 NO HIT
OG0046795	 NO HIT
OG0046797	 RIKEN CDNA 1700020N01
OG0046798	 SUSHI NIDOGEN AND EGF-LIKE DOMAIN-CONTAINING PROTEIN 1
OG0046801	 NO HIT
OG0046802	 SUBFAMILY NOT NAMED
OG0046803	 SIMILAR TO HYPOTHETICAL PROTEIN MGC34837
OG0046806	 ZGC:113436
OG0046807	 NO HIT
OG0046813	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0046814	 NO HIT
OG0046816	 SUBFAMILY NOT NAMED
OG0046820	 NO HIT
OG0046821	 NO HIT
OG0046822	 TELOMERASE REVERSE TRANSCRIPTASE
OG0046824	 NUCLEOPORIN AMO1-LIKE
OG0046825	 NO HIT
OG0046826	 NO HIT
OG0046827	 NO HIT
OG0046831	 RNI-LIKE SUPERFAMILY PROTEIN
OG0046832	 NO HIT
OG0046834	 NO HIT
OG0046836	 NO HIT
OG0046837	 NO HIT
OG0046841	 NO HIT
OG0046843	 NO HIT
OG0046845	 SUBFAMILY NOT NAMED
OG0046846	 NO HIT
OG0046847	 NO HIT
OG0046848	 NO HIT
OG0046854	 RT07201P-RELATED
