Orthogroup	Panther_annotation
OG0003689	 UBIQUITIN-ASSOCIATED AND SH3 DOMAIN-CONTAINING PROTEIN B
OG0003696	 SUBFAMILY NOT NAMED
OG0003702	 NOTCH3 ISOFORM 1
OG0003705	 NO HIT
OG0003706	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0003709	 NO HIT
OG0003721	 SUBFAMILY NOT NAMED
OG0003724	 DUDULIN-RELATED
OG0003735	 SUBFAMILY NOT NAMED
OG0003740	 METALLO-BETA-LACTAMASE DOMAIN-CONTAINING PROTEIN 1
OG0003751	 MITOCHONDRIAL CARRIER HOMOLOG
OG0003766	 SI:CABZ01069013.3-RELATED
OG0003774	 ENTEROPEPTIDASE
OG0003787	 TRANSCRIPTION FACTOR 19
OG0003820	 SUBFAMILY NOT NAMED
OG0003824	 TRANSMEMBRANE CHANNEL-LIKE ISOFORM C
OG0003826	 TUDOR DOMAIN-CONTAINING PROTEIN 7
OG0003832	 THREE-PRIME REPAIR EXONUCLEASE 1
OG0003838	 DNA LIGASE 4
OG0003840	 SH3-BINDING
OG0003854	 X-RAY REPAIR CROSS-COMPLEMENTING PROTEIN 5
OG0003857	 METABOTROPIC GLUTAMATE RECEPTOR
OG0003865	 PROLIFERATION MARKER PROTEIN KI-67
OG0003867	 NO HIT
OG0003883	 45 KDA CALCIUM-BINDING PROTEIN
OG0003915	 LD30288P
OG0003925	 FI07418P
OG0003926	 HHIP-LIKE PROTEIN 2
OG0003939	 HISTONE DEACETYLASE 11
OG0003953	 ENOLASE SUPERFAMILY MANDELATE RACEMASE
OG0003964	 CADHERIN-23
OG0003968	 IP08657P-RELATED
OG0003975	 FIBROSIN FAMILY MEMBER
OG0003978	 OS06G0101300 PROTEIN
OG0003984	 N-SULPHOGLUCOSAMINE SULPHOHYDROLASE
OG0004009	 CALPAIN-15
OG0004013	 PROTEIN INTURNED
OG0004014	 ZIPPER PUTATIVE TUMOR SUPPRESSOR 2 HOMOLOG-LIKE PROTEIN-RELATED
OG0004030	 STERILE ALPHA MOTIF DOMAIN CONTAINING PROTEIN 4-RELATED
OG0004041	 AGAP003125-PA
OG0004045	 SUBFAMILY NOT NAMED
OG0004054	 FAT ATYPICAL CADHERIN-RELATED
OG0004063	 UNCHARACTERIZED
OG0004071	 SI:CH211-154O6.2
OG0004074	 INOSITOL-REQUIRING ENZYME-1
OG0004078	 SUBFAMILY NOT NAMED
OG0004081	 SUBFAMILY NOT NAMED
OG0004083	 COMPLEMENT COMPONENT 1 S SUBCOMPONENT-RELATED
OG0004085	 ATP/GTP-BINDING PROTEIN-RELATED
OG0004086	 SUSHI VON WILLEBRAND FACTOR TYPE A EGF AND PENTRAXIN DOMAIN-CONTAINING PROTEIN 1
OG0004102	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0004116	 EXPRESSED PROTEIN
OG0004124	 KIELIN/CHORDIN-LIKE PROTEIN
OG0004125	 CROSSVEINLESS 2
OG0004139	 BM-40
OG0004153	 MEMBRANE PROGESTIN RECEPTOR GAMMA
OG0004160	 FGGY CARBOHYDRATE KINASE DOMAIN-CONTAINING PROTEIN
OG0004169	 NO HIT
OG0004204	 E3 UBIQUITIN-PROTEIN LIGASE RNF217-RELATED
OG0004210	 85/88 KDA CALCIUM-INDEPENDENT PHOSPHOLIPASE A2
OG0004212	 TOUTATIS ISOFORM E
OG0004213	 PROTEIN C7ORF21
OG0004226	 PHOSPHOLIPID-TRANSPORTING ATPASE VB-RELATED
OG0004237	 UNCHARACTERIZED
OG0004243	 FEZ FAMILY ZINC FINGER PROTEIN 2
OG0004246	
OG0004252	 ALKALINE CERAMIDASE
OG0004255	 E3 SUMO-PROTEIN LIGASE RANBP2-RELATED
OG0004265	 PROTEIN ARTEMIS
OG0004266	 GRAM DOMAIN-CONTAINING PROTEIN 4
OG0004270	 DI-N-ACETYLCHITOBIASE
OG0004279	 E3 UBIQUITIN-PROTEIN LIGASE NEDD-4
OG0004286	 PEROXISOMAL NADH PYROPHOSPHATASE NUDT12
OG0004294	 GM14138P
OG0004326	 N6-ADENOSINE-METHYLTRANSFERASE CATALYTIC SUBUNIT
OG0004328	 MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 4A
OG0004331	 SUBFAMILY NOT NAMED
OG0004336	 ZINC FINGER PROTEIN 474
OG0004342	 ADP-RIBOSE GLYCOHYDROLASE MACROD2
OG0004360	 NUCLEAR FACTOR RELATED TO KAPPA-B-BINDING PROTEIN
OG0004362	 GLUTAMINE--FRUCTOSE-6-PHOSPHATE AMINOTRANSFERASE [ISOMERIZING] 2
OG0004363	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 45
OG0004368	 BETA-SECRETASE 1
OG0004371	 LIPASE MATURATION FACTOR 2
OG0004384	 DNA REPAIR PROTEIN REV1
OG0004393	 PARASPECKLE COMPONENT 1
OG0004400	 ATAXIN-3
OG0004403	 APOPTOSIS-RESISTANT E3 UBIQUITIN PROTEIN LIGASE 1
OG0004427	 PUTATIVE PHOSPHOTRANSFERASE
OG0004446	 SPIRE
OG0004452	 EBONY
OG0004454	 SUBFAMILY NOT NAMED
OG0004463	 SUBFAMILY NOT NAMED
OG0004472	 MSL3-LIKE 2-RELATED
OG0004476	 SUBFAMILY NOT NAMED
OG0004493	 AGAP002184-PA
OG0004499	
OG0004504	 UNCHARACTERIZED
OG0004507	 FAMILY NOT NAMED
OG0004509	 NERVE GROWTH FACTOR NGF -RELATED
OG0004512	 PROTEIN FAM166B
OG0004515	 ARMADILLO REPEAT-CONTAINING 10
OG0004531	 GMP REDUCTASE 1
OG0004533	 GERM CELL-LESS HOMOLOG 1 (DROSOPHILA)
OG0004544	 HISTONE-LYSINE N-METHYLTRANSFERASE SETD2
OG0004577	 ZINC FINGER RNA-BINDING PROTEIN
OG0004617	 UBIQUITIN-CONJUGATING ENZYME E2 Z
OG0004644	 ZINC FINGER CCHC DOMAIN CONTAINING PROTEIN
OG0004649	 SCHLAFEN-LIKE PROTEIN 1
OG0004717	 GNAT FAMILY N-ACETYLTRANSFERASE
OG0004719	 VITAMIN K-DEPENDENT GAMMA-CARBOXYLASE
OG0004722	 F-BOX/LRR-REPEAT PROTEIN 6-LIKE PROTEIN
OG0004743	 DDB1- AND CUL4-ASSOCIATED FACTOR 6
OG0004744	 BICAUDAL D-RELATED PROTEIN HOMOLOG
OG0004752	 E3 UBIQUITIN-PROTEIN LIGASE AMFR
OG0004770	 UNCHARACTERIZED
OG0004774	 ELMO DOMAIN-CONTAINING PROTEIN 3
OG0004786	 BREAST CANCER TYPE 2 SUSCEPTIBILITY PROTEIN
OG0004791	 TRANSCRIPTIONAL REPRESSOR NF-X1
OG0004812	 X-RAY REPAIR CROSS-COMPLEMENTING PROTEIN 6
OG0004828	 NEPRILYSIN-1
OG0004892	 VACUOLAR AMINO ACID TRANSPORTER 4
OG0004901	 DELTA-LIKE PROTEIN
OG0004919	 LRAT-LIKE DOMAIN
OG0004922	 SUBFAMILY NOT NAMED
OG0004931	 MOLTING PROTEIN MLT-4
OG0004939	 SUBFAMILY NOT NAMED
OG0004940	
OG0004950	 NO HIT
OG0004952	 DELTA-LIKE 2 HOMOLOG (DROSOPHILA)
OG0004959	 ALANYL-TRNA EDITING PROTEIN AARSD1
OG0004976	 KPL2-RELATED
OG0004979	 FI23922P1-RELATED
OG0004999	 CYCLIN-DEPENDENT KINASE INHIBITOR 1
OG0005001	 WEE1-LIKE PROTEIN KINASE 2
OG0005007	 FAMILY WITH SEQUENCE SIMILARITY 102
OG0005014	 NEDD8-CONJUGATING ENZYME UBC12
OG0005016	 SUBFAMILY NOT NAMED
OG0005017	 SUBFAMILY NOT NAMED
OG0005027	 PROTEIN ATONAL HOMOLOG 8
OG0005036	 PTP/DSP-LIKE
OG0005054	 FAMILY NOT NAMED
OG0005056	 MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 1
OG0005064	 GLUTATHIONE S-TRANSFERASE KAPPA 1
OG0005079	 CALCIUM-BINDING PROTEIN
OG0005083	 NAD(P)H-HYDRATE EPIMERASE
OG0005094	 TELOMERE-ASSOCIATED PROTEIN RIF1
OG0005105	 MULTIVESICULAR BODY SUBUNIT 12B
OG0005106	 AMINOTRANSFERASE
OG0005112	 ATP-DEPENDENT DNA HELICASE Q-LIKE 4A
OG0005122	 PHOSPHATIDYLINOSITOL 3 4 5-TRISPHOSPHATE 3-PHOSPHATASE TPTE2-RELATED
OG0005123	 SERINE/THREONINE-PROTEIN KINASE LMTK1
OG0005125	 TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 5
OG0005130	 PROTEIN O-LINKED-MANNOSE BETA-1 2-N-ACETYLGLUCOSAMINYLTRANSFERASE 1
OG0005135	 RETROVIRUS-RELATED POL POLYPROTEIN LINE-1
OG0005142	 PROPROTEIN CONVERTASE SUBTILISIN/KEXIN TYPE 7
OG0005145	 TETRATRICOPEPTIDE REPEAT PROTEIN 28
OG0005158	 MYOTUBULARIN-RELATED PROTEIN 14
OG0005163	 NEURALIZED-LIKE PROTEIN 4
OG0005167	 SPRY DOMAIN-CONTAINING PROTEIN 3
OG0005172	 METHYLATED-DNA--PROTEIN-CYSTEINE METHYLTRANSFERASE
OG0005184	 F-BOX/WD REPEAT-CONTAINING PROTEIN 9
OG0005195	 ARL14 EFFECTOR PROTEIN
OG0005201	 UNCHARACTERIZED
OG0005233	 PROTHORACICOTROPIC HORMONE ISOFORM F
OG0005239	 F-BOX/WD REPEAT-CONTAINING PROTEIN 5
OG0005258	 POLYCOMB PROTEIN SFMBT
OG0005276	 SUBFAMILY NOT NAMED
OG0005283	 SI:DKEY-276J7.1
OG0005284	 SOLUTE CARRIER FAMILY 35 MEMBER F5
OG0005316	 CHROMODOMAIN-HELICASE-DNA-BINDING PROTEIN 1-LIKE
OG0005321	 MIS18-BINDING PROTEIN 1
OG0005326	 DNA REPAIR/TRANSCRIPTION PROTEIN MET18/MMS19
OG0005343	 LEUCINE-ZIPPER-LIKE TRANSCRIPTIONAL REGULATOR 1
OG0005348	 TRANSMEMBRANE PROTEIN 179
OG0005354	 ZINC FINGER-CONTAINING UBIQUITIN PEPTIDASE 1
OG0005359	 F-BOX DNA HELICASE 1
OG0005365	 ETS TRANSLOCATION VARIANT 5
OG0005368	 ZINC FINGER PROTEIN 280D
OG0005375	 NEURALIZED-LIKE PROTEIN 2
OG0005408	 X-BOX BINDING PROTEIN 1
OG0005409	 DNA POLYMERASE LAMBDA
OG0005422	 ENDOPLASMIC RETICULUM MEMBRANE-ASSOCIATED RNA DEGRADATION PROTEIN
OG0005435	 AGAP005249-PA
OG0005436	 PROTEIN CBG25628
OG0005439	 NHL REPEAT-CONTAINING PROTEIN 2
OG0005449	 SYNAPTONEMAL COMPLEX PROTEIN-RELATED
OG0005461	 RE23625P
OG0005466	 REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN
OG0005467	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 9-RELATED
OG0005470	 ASTEROID PROTEIN
OG0005477	 NO HIT
OG0005484	 FAMILY NOT NAMED
OG0005487	 SUBFAMILY NOT NAMED
OG0005489	 NO HIT
OG0005518	 DOLICHYL-DIPHOSPHOOLIGOSACCHARIDE--PROTEIN GLYCOSYLTRANSFERASE SUBUNIT
OG0005519	 PROTEIN CBG18333
OG0005527	 GTP:AMP PHOSPHOTRANSFERASE AK3 MITOCHONDRIAL
OG0005542	 DEP DOMAIN-CONTAINING
OG0005546	 E3 UBIQUITIN-PROTEIN LIGASE MDM2
OG0005552	 GTPASE-ACTIVATING RAP/RAN-GAP DOMAIN-LIKE PROTEIN 3
OG0005561	 UDP-GLUCOSE 4-EPIMERASE
OG0005566	 ZINC FINGER PROTEIN
OG0005592	 FAMILY NOT NAMED
OG0005596	 DC12-RELATED
OG0005612	 TRANSMEMBRANE PROTEIN 198 FAMILY MEMBER
OG0005616	 OXYSTEROL-BINDING PROTEIN-RELATED PROTEIN 8
OG0005617	 GUANINE DEAMINASE
OG0005619	 NO HIT
OG0005623	 ALPHA-MANNOSIDASE 2C1
OG0005625	 ATP-DEPENDENT DNA HELICASE Q1
OG0005632	 PROTEASOME INHIBITOR PI31 SUBUNIT
OG0005633	 TETRATRICOPEPTIDE REPEAT PROTEIN 39C
OG0005635	 EXONUCLEASE 3'-5' DOMAIN-CONTAINING PROTEIN 2
OG0005641	 UBIQUINONE BIOSYNTHESIS PROTEIN COQ4 HOMOLOG MITOCHONDRIAL
OG0005644	 E3 UBIQUITIN-PROTEIN LIGASE CHIP
OG0005661	 TRANSMEMBRANE PROTEIN 185-LIKE
OG0005672	 SUBFAMILY NOT NAMED
OG0005694	 ANGIOMOTIN
OG0005705	 D-3-PHOSPHOGLYCERATE DEHYDROGENASE
OG0005715	 SI:DKEY-23N7.10
OG0005723	 DNA POLYMERASE ETA
OG0005741	 TETRATRICOPEPTIDE REPEAT PROTEIN 31
OG0005747	 E3 UBIQUITIN-PROTEIN LIGASE RNF144B
OG0005748	 PROTEIN-L-ISOASPARTATE O-METHYLTRANSFERASE DOMAIN-CONTAINING PROTEIN 2
OG0005750	 PHD FINGER TRANSCRIPTION FACTOR
OG0005751	 SPARTIN
OG0005753	 UNCHARACTERIZED
OG0005773	 DOLICHYL-PHOSPHATE-MANNOSE--PROTEIN MANNOSYLTRANSFERASE
OG0005786	 FIBRILLIN 2B
OG0005793	 SMITH-MAGENIS SYNDROME REGION GENE 8 PROTEIN
OG0005801	 D-LACTATE DEHYDROGENASE MITOCHONDRIAL-RELATED
OG0005802	 SERINE PROTEASE INHIBITOR
OG0005809	 LIM/HOMEOBOX PROTEIN AWH
OG0005812	 MITOCHONDRIAL 2-OXODICARBOXYLATE CARRIER
OG0005813	 2'-DEOXYNUCLEOSIDE 5'-PHOSPHATE N-HYDROLASE 1
OG0005825	 MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 22
OG0005835	 AGAP002036-PA
OG0005840	 E3 UBIQUITIN-PROTEIN LIGASE HECTD4-RELATED
OG0005848	 GALACTOKINASE
OG0005851	 SMC5-SMC6 COMPLEX LOCALIZATION FACTOR PROTEIN 1
OG0005865	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 47
OG0005866	 RE46159P
OG0005882	 NO HIT
OG0005897	 THYROTROPIN RECEPTOR
OG0005920	 NUCLEAR RECEPTOR-BINDING FACTOR 2
OG0005921	 PUTATIVE TREBLE-CLEF ZINC-FINGER C2ORF42 FAMILY MEMBER
OG0005925	 TRANSCRIPTIONAL ADAPTER 3-RELATED
OG0005949	 RAS-RELATED PROTEIN RAB-36
OG0005957	 LANC-LIKE PROTEIN 3 HOMOLOG
OG0005963	 KAT8 REGULATORY NSL COMPLEX SUBUNIT 3
OG0005965	 INOSITOL OXYGENASE
OG0005979	 PHOSPHOSERINE PHOSPHATASE
OG0005984	 DDB1- AND CUL4-ASSOCIATED FACTOR 17
OG0005988	 AGAP001581-PA
OG0005992	 CHROMATIN-REMODELING ATPASE INO80
OG0005999	 BTB/POZ DOMAIN-CONTAINING ADAPTER FOR CUL3-MEDIATED RHOA DEGRADATION PROTEIN FAMILY MEMBER
OG0006001	 NAD-DEPENDENT PROTEIN DEACETYLASE SIRTUIN-(6/7) FAMILY MEMBER
OG0006002	 GUANYLATE CYCLASE
OG0006004	 ADENOSINE DEAMINASE 2
OG0006008	 ZINC FINGER SWIM DOMAIN-CONTAINING PROTEIN 5
OG0006015	 ZINC FINGER RING/FYVE/PHD-TYPE
OG0006016	 SI:DKEY-228L14.1
OG0006024	 F20B24.22
OG0006031	 HORNERIN
OG0006055	 ACTIN-RELATED PROTEIN 8
OG0006060	 MOLYBDENUM COFACTOR SULFURASE
OG0006062	 LEUCINE RICH REPEAT PROTEIN
OG0006069	 RNA 3'-TERMINAL PHOSPHATE CYCLASE
OG0006075	 CYSTEINE PROTEASE
OG0006081	 LAMININ SUBUNIT ALPHA-1
OG0006084	 O-ACYLTRANSFERASE
OG0006100	 DUAL SPECIFICITY PROTEIN PHOSPHATASE 12 FAMILY MEMBER
OG0006103	 CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 10
OG0006107	 SORTING NEXIN-16
OG0006112	 NO HIT
OG0006115	 MCG22096
OG0006125	 DEOXYURIDINE TRIPHOSPHATASE
OG0006131	 UNCHARACTERIZED
OG0006146	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 40
OG0006160	 TAF5-LIKE RNA POLYMERASE II P300/CBP-ASSOCIATED FACTOR-ASSOCIATED FACTOR 65 KDA SUBUNIT 5L
OG0006162	 ADHESION G-PROTEIN COUPLED RECEPTOR D1
OG0006166	 (E3-INDEPENDENT) E2 UBIQUITIN-CONJUGATING ENZYME
OG0006174	
OG0006223	 BIS(5'-NUCLEOSYL)-TETRAPHOSPHATASE [ASYMMETRICAL]
OG0006225	 NO HIT
OG0006229	 DNA-BINDING PROTEIN SMUBP-2
OG0006232	 MANGANESE-TRANSPORTING ATPASE 13A1
OG0006239	 TRANSLIN
OG0006245	 PALMITOLEOYL-PROTEIN CARBOXYLESTERASE NOTUM
OG0006247	 ACTIVATING TRANSCRIPTION FACTOR 7 INTERACTING PROTEIN
OG0006257	 CYSTEINE-RICH HYDROPHOBIC DOMAIN PROTEIN BRAIN X-LINKED PROTEIN
OG0006261	 SODIUM CHANNEL AND CLATHRIN LINKER 1
OG0006266	 ECTO-NOX DISULFIDE-THIOL EXCHANGER
OG0006268	 MITOCHONDRIAL UNCOUPLING PROTEIN BMCP
OG0006269	 CHROMATIN COMPLEXES SUBUNIT BAP18
OG0006275	 NO HIT
OG0006289	 TYROSINE-PROTEIN KINASE SHARK
OG0006291	 SUBFAMILY NOT NAMED
OG0006292	 CENTROSOMAL PROTEIN OF 19K CEP19
OG0006308	 ETHYLMALONYL-COA DECARBOXYLASE
OG0006311	 ZINC FINGER PROTEIN
OG0006321	 E3 UBIQUITIN-PROTEIN LIGASE RNF8
OG0006331	 VINCULIN/ALPHA-CATENIN FAMILY MEMBER 1
OG0006332	 HOMEOBOX PROTEIN TGIF2
OG0006340	 WD AND TETRATRICOPEPTIDE REPEATS PROTEIN 1
OG0006356	 ARGININOSUCCINATE LYASE
OG0006367	 PTB DOMAIN-CONTAINING ENGULFMENT ADAPTER PROTEIN 1
OG0006369	 F-BOX ONLY PROTEIN 9
OG0006383	 TESTIS-EXPRESSED PROTEIN 11
OG0006387	 KINESIN-LIKE PROTEIN KIFC3
OG0006399	 TRANSFORMING GROWTH FACTOR BETA RECEPTOR III
OG0006407	 FAMILY NOT NAMED
OG0006416	 SYNTENIN-1-LIKE PROTEIN
OG0006424	 NO HIT
OG0006429	 PHOSPHODIESTERASE HL
OG0006437	 GPN-LOOP GTPASE 2
OG0006438	 PROTEIN REAL-TIME
OG0006446	 FAMILY NOT NAMED
OG0006449	 N-GLYCOSYLASE/DNA LYASE
OG0006469	 PROTEIN MMS22-LIKE
OG0006475	 HYDROXYPYRUVATE ISOMERASE-RELATED
OG0006476	 LD47387P
OG0006481	 E3 UBIQUITIN-PROTEIN LIGASE TRAIP
OG0006489	 GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE
OG0006507	 KELCH DOMAIN-CONTAINING PROTEIN
OG0006515	 AGAP004797-PA
OG0006521	 THREONINE SYNTHASE FAMILY MEMBER
OG0006534	 PROTEIN PHOSPHATASE 1D
OG0006541	 POLYCYSTIC KIDNEY DISEASE PROTEIN 1-LIKE 2
OG0006548	 UBIQUITIN-LIKE PROTEIN 7
OG0006554	 FAMILY NOT NAMED
OG0006557	 SI:DKEY-9K7.3
OG0006559	 CARBOXYLIC ESTER HYDROLASE
OG0006574	 LOW DENSITY LIPOPROTEIN RECEPTOR ADAPTER PROTEIN 1
OG0006576	 GLUTATHIONE GAMMA-GLUTAMYLCYSTEINYLTRANSFERASE
OG0006586	 SAM AND SH3 DOMAIN-CONTAINING PROTEIN 1
OG0006589	 BETA-1 2-XYLOSYLTRANSFERASE
OG0006592	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0006593	 BETA-1 2-XYLOSYLTRANSFERASE
OG0006595	 SUBFAMILY NOT NAMED
OG0006598	 115 KDA PROTEIN IN TYPE-1 RETROTRANSPOSABLE ELEMENT R1DM-LIKE PROTEIN-RELATED
OG0006622	 SINGLE-STRAND SELECTIVE MONOFUNCTIONAL URACIL DNA GLYCOSYLASE
OG0006624	 V-TYPE PROTON ATPASE SUBUNIT F
OG0006632	 NO HIT
OG0006638	 PYRIDINE NUCLEOTIDE-DISULFIDE OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 1
OG0006643	 AT02038P-RELATED
OG0006649	 UBIQUITIN-LIKE MODIFIER-ACTIVATING ENZYME 6
OG0006651	 ZINC FINGER PROTEIN 532-RELATED
OG0006652	 OPIOID GROWTH FACTOR RECEPTOR OGFR ZETA-TYPE OPIOID RECEPTOR
OG0006654	 NEURENSIN 1-RELATED
OG0006657	 PEROXISOMAL BIFUNCTIONAL ENZYME
OG0006660	 NUCLEOPORIN NUP37 P37 -RELATED
OG0006665	 DIVALENT CATION TOLERANCE CUTA-RELATED
OG0006670	 ACTIN-RELATED PROTEIN 5
OG0006676	 SORTING NEXIN-21
OG0006680	 LATROPHILIN-LIKE PROTEIN 1
OG0006681	 SUBFAMILY NOT NAMED
OG0006712	 METALLOENDOPEPTIDASE
OG0006715	 FAMILY NOT NAMED
OG0006717	 ACYL-COENZYME A THIOESTERASE 9 MITOCHONDRIAL
OG0006718	 DIVERGENT PROTEIN KINASE DOMAIN 1C
OG0006722	 N-TERMINAL ASPARAGINE AMIDOHYDROLASE
OG0006734	 UPF0565 PROTEIN C2ORF69
OG0006737	 POLY [ADP-RIBOSE] POLYMERASE
OG0006740	 UNCHARACTERIZED
OG0006742	 TNF RECEPTOR-ASSOCIATED FACTOR 6
OG0006751	 DDB1- AND CUL4-ASSOCIATED FACTOR 12
OG0006755	 ALDEHYDE DEHYDROGENASE FAMILY 16 MEMBER A1
OG0006757	 TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 4
OG0006759	 UNCHARACTERIZED
OG0006765	 LD44032P
OG0006774	 QUEUINE TRNA-RIBOSYLTRANSFERASE ACCESSORY SUBUNIT 2
OG0006779	 VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 13C
OG0006782	 DUAL SPECIFICITY PROTEIN KINASE
OG0006784	 PROTEIN TRACHEALESS
OG0006788	 NCK-ASSOCIATED PROTEIN 5
OG0006794	 SUBFAMILY NOT NAMED
OG0006839	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0006841	 LEUKOCYTE RECEPTOR CLUSTER MEMBER 9
OG0006846	 GROWTH HORMONE-REGULATED TBC PROTEIN 1
OG0006847	 MALE-SPECIFIC LETHAL-1 PROTEIN
OG0006850	 FI16515P1
OG0006856	 TRANSMEMBRANE PROTEIN 248-LIKE
OG0006857	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP8
OG0006863	 CATION-DEPENDENT MANNOSE-6-PHOSPHATE RECEPTOR
OG0006866	 SUBFAMILY NOT NAMED
OG0006894	 FAMILY NOT NAMED
OG0006909	 DNA-(APURINIC OR APYRIMIDINIC SITE) LYASE
OG0006915	 SUBFAMILY NOT NAMED
OG0006926	 TRANSCRIPTION FACTOR SPT20 HOMOLOG ISOFORM C
OG0006931	 SERINE/THREONINE-PROTEIN KINASE 16
OG0006934	 AP-5 COMPLEX SUBUNIT MU-1
OG0006943	 FAMILY NOT NAMED
OG0006944	 METEORIN-LIKE PROTEIN
OG0006966	 GUANINE NUCLEOTIDE EXCHANGE FACTOR FOR RAB-3A
OG0006969	 S-ADENOSYL-L-METHIONINE-DEPENDENT TRNA 4-DEMETHYLWYOSINE SYNTHASE
OG0006970	 TUBULIN POLYGLUTAMYLASE TTLL11
OG0006986	 SORTILIN RELATED
OG0007019	 FAMILY NOT NAMED
OG0007057	 EXPRESSED PROTEIN
OG0007059	 DELTA-1-PYRROLINE-5-CARBOXYLATE SYNTHASE
OG0007064	 LEUCINE RICH REPEATS AND IQ MOTIF CONTAINING 1
OG0007067	 NAD-DEPENDENT PROTEIN DEACYLASE SIRTUIN-5 MITOCHONDRIAL
OG0007069	 PRE-MRNA-SPLICING REGULATOR WTAP
OG0007075	 FAMILY NOT NAMED
OG0007086	 SI:CH211-262H13.3-RELATED-RELATED
OG0007090	 NO HIT
OG0007091	 SUBFAMILY NOT NAMED
OG0007095	 NO HIT
OG0007103	 E3 UBIQUITIN-PROTEIN LIGASE SHPRH FAMILY MEMBER
OG0007116	 SI:DKEY-51D8.9
OG0007117	 MSTPROX-RELATED
OG0007118	 PUTATIVE-RELATED
OG0007136	 NOTCH LIGAND FAMILY MEMBER
OG0007137	 FAMILY NOT NAMED
OG0007157	 SRC KINASE-ASSOCIATED PHOSPHOPROTEIN 2
OG0007166	 PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT SDS22-RELATED
OG0007167	 ZINC TRANSPORTER 7
OG0007181	 RNA 2' 3'-CYCLIC PHOSPHODIESTERASE
OG0007184	 ANKYRIN REPEAT DOMAIN 66
OG0007192	 BCL-2-LIKE PROTEIN 13
OG0007193	 UNCHARACTERIZED
OG0007194	 ALPHA-KETOGLUTARATE-DEPENDENT DIOXYGENASE ALKB HOMOLOG 3
OG0007197	 INTRACELLULAR TRAFFIC PROTEIN-RELATED
OG0007205	 PROTEIN LCHN
OG0007209	 ZINC FINGER PROTEIN ZFAT
OG0007212	 SUBFAMILY NOT NAMED
OG0007216	 SPARC/OSTEONECTIN CWCV AND KAZAL-LIKE DOMAINS PROTEOGLYCAN 1
OG0007217	 HISTONE ACETYLTRANSFERASE KAT6A
OG0007219	 TRANSMEMBRANE PROTEIN 72
OG0007229	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE
OG0007232	 METABOTROPIC GLUTAMATE RECEPTOR
OG0007233	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 24
OG0007240	 TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 2 HOMOLOG
OG0007245	 CENTROMERE PROTEIN I
OG0007251	 AP-5 COMPLEX SUBUNIT ZETA-1
OG0007252	 PROTEIN CBG07050
OG0007262	 FAMILY NOT NAMED
OG0007263	 AMYLOID PROTEIN-BINDING PROTEIN 2
OG0007268	 PHOSPHATIDYLSERINE SYNTHASE 2
OG0007271	 LHFPL TETRASPAN SUBFAMILY MEMBER 2 PROTEIN
OG0007274	 NUDC DOMAIN-CONTAINING PROTEIN 2
OG0007282	 TWO PORE CALCIUM CHANNEL PROTEIN 2
OG0007284	 ENDO-ALPHA-1 2-MANNOSIDASE
OG0007291	 SAM (S-ADENOSYL METHIONINE) TRANSPORTER
OG0007310	 PROTEIN OS-9
OG0007316	 7 8-DIHYDRO-8-OXOGUANINE TRIPHOSPHATASE
OG0007319	 DNA CROSS-LINK REPAIR 1A PROTEIN
OG0007326	 ATP-DEPENDENT DNA HELICASE Q5
OG0007339	 DNA-(APURINIC OR APYRIMIDINIC SITE) LYASE 2
OG0007341	 SHORT-CHAIN DEHYDROGENASE/REDUCTASE FAMILY 42E MEMBER 1
OG0007356	 SUBFAMILY NOT NAMED
OG0007364	 LON PROTEASE HOMOLOG 2 PEROXISOMAL
OG0007370	 CYTOSOLIC CARBOXYPEPTIDASE-LIKE PROTEIN 5
OG0007373	 NUCLEOPORIN NUP35
OG0007376	 SIMILAR TO CHROMOSOME 3 OPEN READING FRAME 20
OG0007384	 SD08549P
OG0007386	 BASIC IMMUNOGLOBULIN-LIKE VARIABLE MOTIF-CONTAINING PROTEIN
OG0007389	 SMC5-SMC6 COMPLEX LOCALIZATION FACTOR 2
