Orthogroup	Panther_annotation
OG0023417	 NO HIT
OG0023460	 NO HIT
OG0023503	 NO HIT
OG0023505	 DEOXYRIBONUCLEASE TATDN2-RELATED
OG0023510	 COLLAGEN TYPE VI ALPHA 4A
OG0023517	 NO HIT
OG0023526	 NO HIT
OG0023528	 TRANSPOSASE-RELATED
OG0023541	 PHOSPHORYN PUTATIVE-RELATED-RELATED
OG0023545	 SUBFAMILY NOT NAMED
OG0023548	 NO HIT
OG0023553	 NO HIT
OG0023560	 PROTEIN LIN-12
OG0023575	 PROTEIN LIN-12
OG0024218	 SUBFAMILY NOT NAMED
OG0024336	 RETROVIRUS-RELATED POL POLYPROTEIN LINE-1
OG0024361	 METABOTROPIC GLUTAMATE RECEPTOR
OG0024414	 NO HIT
OG0024581	 ZYX102 PROTEIN
OG0024600	 TRIPLE FUNCTIONAL DOMAIN PROTEIN
OG0024613	 SUBFAMILY NOT NAMED
OG0024784	 NO HIT
OG0024848	 SUBFAMILY NOT NAMED
OG0024874	 G-PROTEIN COUPLED RECEPTOR
OG0024894	 STABILIN-1
OG0024961	 NO HIT
OG0025040	 PROTEIN WNT-10A
OG0025112	 PDF RECEPTOR-LIKE PROTEIN-RELATED
OG0025374	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0025376	 DELTA-LIKE PROTEIN
OG0025483	 CADHERIN-87A
OG0025627	 SUBFAMILY NOT NAMED
OG0025757	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0025918	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0025982	 GUANYLATE CYCLASE 2G
OG0026027	 NO HIT
OG0026196	 FI09734P-RELATED
OG0026219	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 7
OG0026327	 TYROSINE-PROTEIN KINASE SHARK
OG0026497	 EGF-LIKE-DOMAIN MULTIPLE 7 8
OG0026546	 NO HIT
OG0026574	 MAJOR CENTROMERE AUTOANTIGEN B
OG0026595	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0026767	 NO HIT
OG0026789	 NO HIT
OG0026803	 UNCHARACTERIZED
OG0026823	 NO HIT
OG0026842	 NO HIT
OG0026843	 NO HIT
OG0026858	 NO HIT
OG0026884	 NO HIT
OG0026907	 NO HIT
OG0026916	 NO HIT
OG0026920	 RIKEN CDNA 4930467E23 GENE-RELATED
OG0026926	 PROTEIN CBG12054-RELATED
OG0026929	 NO HIT
OG0026938	 NO HIT
OG0026948	 NO HIT
OG0026950	 NO HIT
OG0026958	 NO HIT
OG0026971	 NO HIT
OG0026986	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0026990	 FAMILY NOT NAMED
OG0027005	 FAMILY NOT NAMED
OG0027012	 NO HIT
OG0027022	 COPINE DOMAIN PROTEIN ATYPICAL
OG0027037	 RGD1565685 PROTEIN
OG0027046	 NO HIT
OG0027059	 PROTEIN LIN-12
OG0027100	 NO HIT
OG0027119	 NO HIT
OG0027127	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0027128	 NO HIT
OG0027159	 NO HIT
OG0027177	 ATP-BINDING CASSETTE TRANSPORTER SUBFAMILY A ABCA
OG0027183	 NO HIT
OG0027193	 SUBFAMILY NOT NAMED
OG0027195	 ATP-DEPENDENT DNA HELICASE
OG0027217	 NO HIT
OG0027218	 NO HIT
OG0027234	 SERPIN A12
OG0027235	 NO HIT
OG0027238	 SI:DKEY-19B23.12-RELATED
OG0027248	 NO HIT
OG0027263	 NO HIT
OG0027273	 NO HIT
OG0027276	 NO HIT
OG0027294	 NO HIT
OG0027309	 METHYLTRANSFERASE-LIKE PROTEIN 27
OG0027315	 TRANSFORMING GROWTH FACTOR ALPHA
OG0027321	 SPINDLE ASSEMBLY ABNORMAL PROTEIN 6 HOMOLOG
OG0027328	 NO HIT
OG0027346	 PROTEIN CBG11402
OG0027348	 MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN
OG0027359	 SUBFAMILY NOT NAMED
OG0027377	 NO HIT
OG0027385	 MYXOVIRUS (INFLUENZA VIRUS) RESISTANCE D-RELATED
OG0027387	 SUBFAMILY NOT NAMED
OG0027391	 NO HIT
OG0027393	 FI18240P1-RELATED
OG0027414	 SUBFAMILY NOT NAMED
OG0027421	 NO HIT
OG0027425	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0027427	 NO HIT
OG0027429	 NO HIT
OG0027444	 PROTEIN LIN-12
OG0027447	 NETRIN RECEPTOR UNC5
OG0027463	 SUBFAMILY NOT NAMED
OG0027469	 SUBFAMILY NOT NAMED
OG0027502	 NO HIT
OG0027595	 DNAH12 ISOFORM 2
OG0027942	 NO HIT
OG0028013	 PLANT UBX DOMAIN-CONTAINING PROTEIN 10
OG0028030	 TENASCIN-N
OG0028116	 NO HIT
OG0028122	 NO HIT
OG0028137	 NO HIT
OG0028138	 SUBFAMILY NOT NAMED
OG0028139	 PROTEIN LIN-12
OG0028143	 ZONADHESIN
OG0028144	 NOTCH LIGAND FAMILY MEMBER
OG0028151	 NO HIT
OG0028155	 HISTONE ACETYLTRANSFERASE P300
OG0028163	 CHITIN BINDING PERITROPHIN-A
OG0028165	 PROTEIN LIN-12
OG0028175	 NO HIT
OG0028195	 NO HIT
OG0028196	 NOTCH 3
OG0028208	 .
OG0028210	 TETRASPANIN
OG0029492	 SODIUM/HYDROGEN EXCHANGER 7
OG0029510	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0029875	 NO HIT
OG0029949	 OS10G0105400 PROTEIN
OG0029958	 NO HIT
OG0030110	 PE REPEAT FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_4G13630)
OG0030331	 NO HIT
OG0030604	 ECHINODERM MICROTUBULE-ASSOCIATED PROTEIN-LIKE 4
OG0030742	 AGAP011099-PA
OG0031017	 VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 2
OG0031060	 NO HIT
OG0031184	 ZGC:195170
OG0031245	 KRUEPPEL-LIKE FACTOR 14
OG0031310	 HEART DEVELOPMENT PROTEIN WITH EGF-LIKE DOMAINS 1
OG0031328	 NO HIT
OG0031332	 SUBFAMILY NOT NAMED
OG0031371	 NO HIT
OG0031433	 ADENOSYLHOMOCYSTEINASE
OG0031434	 WD REPEAT-CONTAINING PROTEIN 7
OG0031438	 HYDROXYACID OXIDASE 1
OG0031577	 52 KDA REPRESSOR OF THE INHIBITOR OF THE PROTEIN KINASE-LIKE PROTEIN
OG0031611	 ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-TYPE ACR-16
OG0031648	 NO HIT
OG0031765	 NO HIT
OG0031797	 NO HIT
OG0031820	 NO HIT
OG0031867	 NEUROBLASTOMA-AMPLIFIED SEQUENCE
OG0031875	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0031899	 MITOGEN-ACTIVATED PROTEIN KINASE P38A-RELATED
OG0031985	 SECRETIN/CLASS B GPCR
OG0032027	 GLYCOSYLTRANSFERASE STELLO1-RELATED
OG0032067	 NO HIT
OG0032929	 CHYMOTRYPSIN-ELASTASE INHIBITOR IXODIDIN-LIKE PROTEIN
OG0033094	 ZINC FINGER PROTEIN USH
OG0033118	 PROTEIN LIN-12
OG0033211	 CULLIN-4B
OG0033438	 MAB-21 DOMAIN CONTAINING 2
OG0033445	 NO HIT
OG0033462	 NO HIT
OG0033465	 BARRIER TO AUTOINTEGRATION FACTOR 2
OG0033469	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN
OG0033480	 NO HIT
OG0033482	 NO HIT
OG0033502	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0033504	 NO HIT
OG0033507	 NO HIT
OG0033518	 SOLUTE CARRIER FAMILY 23 MEMBER 2
OG0033521	 WNT INHIBITORY FACTOR 1
OG0033529	 PROTEIN CBG26950
OG0033531	 SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN
OG0033542	 ZINC FINGER PROTEIN 770
OG0033553	 NO HIT
OG0033558	 NO HIT
OG0033566	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0033568	 SUBFAMILY NOT NAMED
OG0033575	 NO HIT
OG0033579	 NO HIT
OG0033582	 OS11G0198900 PROTEIN
OG0033583	 NO HIT
OG0033591	 NO HIT
OG0033592	 BETA4GALNACTA
OG0033594	 NO HIT
OG0033624	 NO HIT
OG0033637	 FAMILY NOT NAMED
OG0033660	 NO HIT
OG0033678	 NO HIT
OG0033689	 CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE
OG0033701	 PROTEIN KINASE SUPERFAMILY PROTEIN
OG0033706	 UNCHARACTERIZED
OG0033716	 SUBFAMILY NOT NAMED
OG0033718	 NO HIT
OG0033719	 SUBFAMILY NOT NAMED
OG0033757	 NO HIT
OG0033761	 SUBFAMILY NOT NAMED
OG0033772	 SUBFAMILY NOT NAMED
OG0033794	 NO HIT
OG0033801	 NO HIT
OG0033803	 NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE
OG0033819	 GUANYLATE CYCLASE
OG0033838	 NO HIT
OG0033842	 ANKYRIN REPEAT FAMILY PROTEIN
OG0033843	 ADA2A-CONTAINING COMPLEX COMPONENT 3 ISOFORM D
OG0033844	 ANKYRIN REPEAT FAMILY PROTEIN
OG0033859	 NO HIT
OG0033863	 NO HIT
OG0033869	 NO HIT
OG0033874	 NO HIT
OG0033885	 NO HIT
OG0033893	 TRANSFERASE PUTATIVE-RELATED
OG0033894	 NO HIT
OG0033905	 NO HIT
OG0033910	 NO HIT
OG0033917	 NO HIT
OG0033926	 SUBFAMILY NOT NAMED
OG0033946	 FINGER PROTEIN PUTATIVE-RELATED
OG0033976	 OVARIAN-SPECIFIC SERINE/THREONINE-PROTEIN KINASE LOK-RELATED
OG0033980	 NO HIT
OG0033988	 NO HIT
OG0034002	 COLD SHOCK DOMAIN-CONTAINING PROTEIN 3-LIKE
OG0034008	 NO HIT
OG0034033	 SUBFAMILY NOT NAMED
OG0034051	 NO HIT
OG0034070	 NO HIT
OG0034079	 NO HIT
OG0034085	 NO HIT
OG0034094	 HOMEOTIC PROTEIN PROBOSCIPEDIA
OG0034099	 NO HIT
OG0034109	 NO HIT
OG0034115	 VIN3-LIKE PROTEIN 2-RELATED
OG0034130	 NO HIT
OG0034132	 NO HIT
OG0034144	 SUBFAMILY NOT NAMED
OG0034145	 NO HIT
OG0034148	 INTEGRATOR COMPLEX SUBUNIT 2
OG0034167	 NO HIT
OG0034168	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14
OG0034179	 SUBFAMILY NOT NAMED
OG0034193	 AGAP007537-PB
OG0034196	 CHARON
OG0034203	 NO HIT
OG0034204	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034215	 GONADOLIBERIN
OG0034223	 NO HIT
OG0034226	 NO HIT
OG0034230	 ZINC FINGER PROTEIN YPR022C
OG0034241	 NO HIT
OG0034255	 NO HIT
OG0034263	 NO HIT
OG0034266	 NO HIT
OG0034269	 NO HIT
OG0034271	 TENASCIN-X
OG0034286	 SI:CH211-284K5.2
OG0034294	 NO HIT
OG0034295	 NO HIT
OG0034301	 SUBFAMILY NOT NAMED
OG0034310	 PROTEIN LIN-12
OG0034311	 SURFACE PROTEASE HOMOLOG PUTATIVE-RELATED
OG0034321	 NO HIT
OG0034327	 SOLUTE CARRIER FAMILY 31 COPPER TRANSPORTERS
OG0034348	 SUBFAMILY NOT NAMED
OG0034350	 ZGC:56622
OG0034354	 NO HIT
OG0034365	 NO HIT
OG0034371	 NO HIT
OG0034379	 NO HIT
OG0034380	 SI:DKEYP-97B10.3
OG0034387	 NO HIT
OG0034388	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0034399	 METAL DEPENDENT HYDROLASE - RELATED
OG0034401	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0034415	 POLYCYSTIN-1
OG0034510	 SUBFAMILY NOT NAMED
OG0034945	 NO HIT
OG0035261	 CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 7
OG0035302	 KINESIN-LIKE PROTEIN
OG0035344	 SUBFAMILY NOT NAMED
OG0035577	 DYNEIN AXONEMAL HEAVY CHAIN 1
OG0035584	 GAMMA-TUBULIN COMPLEX COMPONENT 2
OG0035593	 SUSHI DOMAIN-CONTAINING PROTEIN 2
OG0035640	 C-TYPE LECTIN
OG0035649	 FAMILY NOT NAMED
OG0035654	 NO HIT
OG0035664	 NO HIT
OG0035712	 NO HIT
OG0035717	 NO HIT
OG0035722	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0035735	 RGD1565685 PROTEIN
OG0035766	 METALLOENDOPEPTIDASE
OG0035792	 NO HIT
OG0035802	 NO HIT
OG0035805	 MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A MS4A -RELATED
OG0035808	 NO HIT
OG0035813	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0035814	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0035816	 NO HIT
OG0035835	 NO HIT
OG0035845	 SUBFAMILY NOT NAMED
OG0035856	 NO HIT
OG0037931	 OS10G0105400 PROTEIN
OG0040192	 NO HIT
OG0040865	 NO HIT
OG0040897	 FAMILY NOT NAMED
OG0042250	 SUBFAMILY NOT NAMED
OG0043263	 PROTEIN LIN-12
OG0043271	 FAMILY NOT NAMED
OG0043311	 SERINE HYDROXYMETHYLTRANSFERASE CYTOSOLIC
OG0043314	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A-LIKE PROTEIN
OG0044455	 NO HIT
OG0044628	 SUBFAMILY NOT NAMED
OG0045648	 PROTEIN JAGGED-1
OG0045650	 NO HIT
OG0045653	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0045655	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0045658	 NO HIT
OG0045660	 NO HIT
OG0045663	 NO HIT
OG0045667	 GUANYLATE CYCLASE
OG0045679	 NO HIT
OG0045683	 NO HIT
OG0045697	 NO HIT
OG0045705	 DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)-RELATED
OG0045708	 NO HIT
OG0045732	 NO HIT
OG0045754	 NO HIT
OG0045768	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0045780	 NO HIT
OG0045787	 FIBULIN-1
OG0045792	 MONOCARBOXYLATE TRANSPORTER 10
OG0045794	 SERINE/THREONINE-PROTEIN KINASE STE7 HOMOLOG
OG0045802	 NO HIT
OG0045803	 NO HIT
OG0045809	 CRUMBS FAMILY MEMBER
OG0045811	 NO HIT
OG0045812	 OS08G0546100 PROTEIN
OG0045813	 NO HIT
OG0045814	 NO HIT
OG0045818	 NO HIT
OG0045822	 IONOTROPIC RECEPTOR 20A-RELATED
OG0045825	 NO HIT
OG0045849	 NO HIT
OG0045850	 SUBFAMILY NOT NAMED
OG0045867	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0045868	 NO HIT
OG0045869	 NO HIT
OG0045871	 NO HIT
OG0045874	 NO HIT
OG0045879	 FMRFAMIDE RECEPTOR-RELATED
OG0045890	 SUBFAMILY NOT NAMED
OG0045892	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0045897	 NO HIT
OG0045898	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0045900	 NO HIT
OG0045901	 NO HIT
OG0045913	 NO HIT
OG0045923	 SI:DKEYP-97A10.2
OG0045929	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP9
OG0045931	 NO HIT
OG0045946	 NO HIT
OG0045951	 NO HIT
OG0045955	 METALLOENDOPEPTIDASE
OG0045956	 ODD-SKIPPED - RELATED
OG0045960	 NO HIT
OG0045961	 SUBFAMILY NOT NAMED
OG0045971	 NO HIT
OG0045972	 NO HIT
OG0045981	 NO HIT
OG0045991	 NO HIT
OG0046008	 NO HIT
OG0046016	 NO HIT
OG0046018	 SUBFAMILY NOT NAMED
OG0046019	 NOVEL IMMUNE-TYPE RECEPTOR 10A-RELATED
OG0046028	 SI:CABZ01040626.2-RELATED
OG0046055	 NO HIT
OG0046056	 SUBFAMILY NOT NAMED
OG0046067	 SORTING NEXIN
OG0046087	 SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1
OG0046092	 WSCD FAMILY MEMBER CG9164
OG0046095	 NO HIT
OG0046096	 NO HIT
OG0046111	 NO HIT
OG0046123	 NO HIT
OG0046126	 SIALATE O-ACETYLESTERASE
OG0046132	 NO HIT
OG0046134	 NO HIT
OG0046136	 UBIQUITIN LIGASE NP95 PUTATIVE-RELATED
OG0046137	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0046139	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0046145	 NO HIT
OG0046157	 NO HIT
OG0046161	 NO HIT
OG0046163	 NO HIT
OG0046164	 NO HIT
OG0046167	 UBX DOMAIN-CONTAINING PROTEIN 7
OG0046176	 PROTEIN SPINSTER
OG0046184	 NO HIT
OG0046191	 NO HIT
OG0046202	 NO HIT
OG0046208	 NO HIT
OG0046209	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0046215	 NO HIT
OG0046219	 NO HIT
OG0046222	 NO HIT
OG0046227	 NO HIT
OG0046229	 NO HIT
OG0046241	 NO HIT
OG0046247	 SUBFAMILY NOT NAMED
OG0046248	 SUBFAMILY NOT NAMED
OG0046253	 FAMILY NOT NAMED
OG0046262	 NO HIT
OG0046270	 NO HIT
OG0046271	 UPF0462 PROTEIN
OG0046286	 NO HIT
OG0046288	 NO HIT
OG0046303	 NO HIT
OG0046316	 NO HIT
OG0046319	 NO HIT
OG0046320	 NO HIT
OG0046326	 NO HIT
OG0046327	 NICOTINIC ACETYLCHOLINE RECEPTOR SUBUNIT
OG0046331	 NO HIT
OG0046335	 SOLUTE CARRIER FAMILY 22 MEMBER 5
OG0046343	 NO HIT
OG0046358	 NO HIT
OG0046361	 NO HIT
OG0046383	 ZGC:194887
OG0046384	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0046392	 POLYCYSTIN FAMILY MEMBER
OG0046404	 NO HIT
OG0046409	 NO HIT
OG0046412	 NO HIT
OG0046414	 NO HIT
OG0046432	 NO HIT
OG0046437	 NO HIT
OG0046441	 NO HIT
OG0046452	 NO HIT
OG0046453	 NO HIT
OG0046456	 NO HIT
OG0046460	 NO HIT
OG0046461	 BACTERIOHEMERYTHRIN
OG0046470	 NO HIT
OG0046473	 NO HIT
OG0046475	 NO HIT
OG0046486	 STANNIOCALCIN PROTEIN-LIKE PROTEIN
OG0046488	 NO HIT
OG0046490	 SUBFAMILY NOT NAMED
OG0046493	 NO HIT
OG0046503	 NO HIT
OG0046520	 NO HIT
OG0046522	 NO HIT
OG0046531	 HOMEOTIC PROTEIN DEFORMED
OG0046535	 SMC5-SMC6 COMPLEX LOCALIZATION FACTOR 2
OG0046542	 SUBFAMILY NOT NAMED
OG0046545	 SUBFAMILY NOT NAMED
OG0046551	 NO HIT
OG0046554	 MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN KINASE BUB1
OG0046558	 G-PROTEIN COUPLED RECEPTOR 124-LIKE PROTEIN
OG0046560	 NO HIT
OG0046569	 PROTEIN CBG11839-RELATED
OG0046570	 SUBFAMILY NOT NAMED
OG0046573	 NO HIT
OG0046589	 NO HIT
OG0046590	 WD40 REPEAT DOMAIN 95
OG0046591	 NO HIT
OG0046600	 NO HIT
OG0046604	 NO HIT
OG0046613	 NO HIT
OG0046621	 NO HIT
OG0046625	 NO HIT
OG0046626	 NO HIT
OG0046650	 NO HIT
OG0046653	 NO HIT
OG0046655	 5'-NUCLEOTIDASE-RELATED
OG0046660	 NO HIT
OG0046662	 NO HIT
OG0046665	 NO HIT
OG0046673	 NO HIT
OG0046675	 ZINC KNUCKLE DOMAINCONTAINING PROTEIN-RELATED
OG0046695	 PROTEIN EYES SHUT HOMOLOG
OG0046705	 NO HIT
OG0046712	 NO HIT
OG0046727	 NO HIT
OG0046744	 SUBFAMILY NOT NAMED
OG0046747	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0046762	 SUBFAMILY NOT NAMED
OG0046768	 NO HIT
OG0046771	 NEUTRAL CHOLESTEROL ESTER HYDROLASE 1
OG0046781	 NO HIT
OG0046791	 ZINC FINGER PROTEIN ZIC 4
OG0046793	 PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT Q-RELATED
OG0046794	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE ETA
OG0046796	 NO HIT
OG0046800	 IRE1-RELATED
OG0046804	 NO HIT
OG0046819	 SD10469P
OG0046828	 FAMILY NOT NAMED
OG0046830	 NO HIT
OG0046833	 SERINE/THREONINE-PROTEIN KINASE/ENDORIBONUCLEASE IRE1B
OG0046840	 NO HIT
OG0046842	 BETA-1 3-GALACTOSYLTRANSFERASE BRN
OG0046844	 MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN LARGE SUBUNIT
OG0046849	 COLLAGEN TYPE VI ALPHA 4A
OG0046855	 TRANSMEMBRANE PROTEIN
OG0046862	 NO HIT
OG0046864	 SUBFAMILY NOT NAMED
OG0046872	 NO HIT
OG0046873	 NO HIT
OG0048300	 TETRATRICOPEPTIDE REPEAT PROTEIN 38
OG0049627	 NO HIT
OG0049646	 SUBFAMILY NOT NAMED
OG0049657	 TESTIS-EXPRESSED PROTEIN 10
OG0049692	 TESTIS-EXPRESSED PROTEIN 15
OG0049767	 NO HIT
OG0049784	 NO HIT
OG0049785	 NO HIT
OG0049842	 SUBFAMILY NOT NAMED
OG0049845	 D-ERYTHRULOSE REDUCTASE
OG0049891	 D-ERYTHRULOSE REDUCTASE
OG0049904	 NO HIT
OG0049906	 COMPLEMENT COMPONENT 1 S SUBCOMPONENT-RELATED
OG0049942	 NO HIT
OG0049945	 NO HIT
OG0049946	 NO HIT
OG0049947	 UNCHARACTERIZED
OG0049959	 ZINC FINGER PROTEIN
OG0049960	 UNCONVENTIONAL MYOSIN-XVI
OG0049970	 NO HIT
OG0049996	 NO HIT
OG0050011	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 4
OG0050013	 FAMILY NOT NAMED
OG0050039	 NO HIT
OG0050046	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0050059	 SHISA
OG0050093	 NO HIT
OG0050111	 SUBFAMILY NOT NAMED
OG0050121	 NO HIT
OG0050145	 NO HIT
OG0050152	 RH17958P
OG0050170	 EPIDERMAL GROWTH FACTOR-LIKE PROTEIN 6
OG0050193	 NO HIT
OG0050196	 OUTER DENSE FIBER PROTEIN 3-LIKE PROTEIN 2
OG0050202	 NO HIT
OG0050205	 SUBFAMILY NOT NAMED
OG0050210	 NO HIT
OG0050212	 CALPAIN-A-RELATED
OG0050221	 NO HIT
OG0050222	 MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A MS4A -RELATED
OG0050230	 B6
OG0050258	 NO HIT
OG0050266	 NO HIT
OG0050280	 NAD-DEPENDENT PROTEIN DEACETYLASE
OG0050310	 SI:CH211-111E20.1-RELATED
OG0050312	 NO HIT
OG0050325	 FAMILY NOT NAMED
OG0050328	 NO HIT
OG0050331	 NO HIT
