Orthogroup	Panther_annotation
OG0052084	 SUBFAMILY NOT NAMED
OG0052085	 SUBFAMILY NOT NAMED
OG0052086	 BASIC LEUCINE ZIPPER 23-LIKE
OG0052087	 RAS-RELATED PROTEIN RABA5C
OG0052088	 NO HIT
OG0052089	 TRANSMEMBRANE PROTEIN 145
OG0052090	 CAP-SPECIFIC MRNA (NUCLEOSIDE-2'-O-)-METHYLTRANSFERASE 1
OG0052091	 SUBFAMILY NOT NAMED
OG0052092	 NO HIT
OG0052093	 NO HIT
OG0052094	 SUBFAMILY NOT NAMED
OG0052095	 NO HIT
OG0052096	 POLY [ADP-RIBOSE] POLYMERASE
OG0052097	 KINESIN-LIKE PROTEIN
OG0052098	 FAMILY NOT NAMED
OG0052100	 NO HIT
OG0052101	 SUBFAMILY NOT NAMED
OG0052102	 SUBFAMILY NOT NAMED
OG0052103	 SUBFAMILY NOT NAMED
OG0052104	 NO HIT
OG0052105	 OS01G0847700 PROTEIN
OG0052106	 NO HIT
OG0052107	 NO HIT
OG0052108	 NO HIT
OG0052109	 SUBFAMILY NOT NAMED
OG0052110	 NO HIT
OG0052111	 NO HIT
OG0052113	 NO HIT
OG0052114	 NO HIT
OG0052115	 NOTCH LIGAND FAMILY MEMBER
OG0052116	 SUBFAMILY NOT NAMED
OG0052117	 PROTEIN PBMUCL2
OG0052118	 SUBFAMILY NOT NAMED
OG0052119	 RIKEN CDNA D130052B06 GENE
OG0052120	 SUBFAMILY NOT NAMED
OG0052121	 NO HIT
OG0052122	 SUBFAMILY NOT NAMED
OG0052123	 NO HIT
OG0052124	 SUBFAMILY NOT NAMED
OG0052125	 NUCLEOPORIN AMO1-LIKE
OG0052126	 SUBFAMILY NOT NAMED
OG0052127	 SUBFAMILY NOT NAMED
OG0052128	 NO HIT
OG0052129	 NO HIT
OG0052130	 NO HIT
OG0052131	 FAMILY NOT NAMED
OG0052132	 NO HIT
OG0052133	 DROSOPHILA CRUMBS HOMOLOG
OG0052134	 SUBFAMILY NOT NAMED
OG0052135	 GLYCINE-RICH CELL WALL STRUCTURAL PROTEIN 2
OG0052136	 FAMILY NOT NAMED
OG0052137	 SUBFAMILY NOT NAMED
OG0052138	 SUBFAMILY NOT NAMED
OG0052139	 SUBFAMILY NOT NAMED
OG0052140	 ZINC FINGER PROTEIN 791
OG0052141	 SUBFAMILY NOT NAMED
OG0052142	 NO HIT
OG0052143	 RETROTRANSPOSON GAG-LIKE PROTEIN 9
OG0052144	 60S RIBOSOMAL EXPORT PROTEIN NMD3
OG0052145	 SUBFAMILY NOT NAMED
OG0052146	 NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT C-4
OG0052147	 PUTATIVE-RELATED-RELATED
OG0052148	 NO HIT
OG0052149	 SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 2A1
OG0052150	 FIBRILLIN-RELATED
OG0052151	 NO HIT
OG0052152	 PROTEIN CBG17852
OG0052153	 PROTEIN CBR-LET-381
OG0052154	 SUBFAMILY NOT NAMED
OG0052155	 NO HIT
OG0052156	 CATION/H+ EXCHANGER 3
OG0052157	 OS05G0233100 PROTEIN
OG0052158	 OS10G0111700 PROTEIN
OG0052159	 NO HIT
OG0052160	 NO HIT
OG0052161	 NO HIT
OG0052162	 SUBFAMILY NOT NAMED
OG0052163	 NO HIT
OG0052164	 RIBONUCLEIC ACID BINDING PROTEIN S1
OG0052165	 NO HIT
OG0052166	 NO HIT
OG0052167	 SUBFAMILY NOT NAMED
OG0052168	 PROTEIN SULFUR DEFICIENCY-INDUCED 1-LIKE
OG0052169	 FRUCTOSE-1-PHOSPHATE PHOSPHATASE
OG0052170	 BNAA08G29940D PROTEIN
OG0052171	 NO HIT
OG0052172	 TENASCIN
OG0052173	 SUBFAMILY NOT NAMED
OG0052174	 LONG-CHAIN-FATTY-ACID--COA LIGASE 6
OG0052175	 SUBFAMILY NOT NAMED
OG0052176	 RIKEN CDNA D130040H23 GENE-RELATED
OG0052177	 NO HIT
OG0052178	 SUBFAMILY NOT NAMED
OG0052179	 OS08G0230600 PROTEIN
OG0052180	 NO HIT
OG0052181	 PECANEX-LIKE PROTEIN 4
OG0052182	 SUBFAMILY NOT NAMED
OG0052183	 NO HIT
OG0052184	 NO HIT
OG0052185	 NO HIT
OG0052186	 BNAANNG31050D PROTEIN
OG0052187	 V-TYPE PROTON ATPASE SUBUNIT E2 ISOFORM X1
OG0052188	 SUBFAMILY NOT NAMED
OG0052189	 NO HIT
OG0052190	 SUBFAMILY NOT NAMED
OG0052191	 SUBFAMILY NOT NAMED
OG0052192	 OS07G0585000 PROTEIN
OG0052193	 ANCHORAGE SUBUNIT PUTATIVE-RELATED
OG0052194	 T CELL RECEPTOR BETA VARIABLE 18
OG0052195	 NO HIT
OG0052196	 LRRGT00142
OG0052197	 PHOSPHORYN PUTATIVE-RELATED-RELATED
OG0052198	 NO HIT
OG0052199	 SUBFAMILY NOT NAMED
OG0052200	 NO HIT
OG0052201	 SUBFAMILY NOT NAMED
OG0052202	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0052203	 SUBFAMILY NOT NAMED
OG0052204	 SUBFAMILY NOT NAMED
OG0052205	 NO HIT
OG0052206	 SUBFAMILY NOT NAMED
OG0052207	 SUBFAMILY NOT NAMED
OG0052208	 SUBFAMILY NOT NAMED
OG0052209	 NO HIT
OG0052210	 NO HIT
OG0052211	 SUBFAMILY NOT NAMED
OG0052212	 SUBFAMILY NOT NAMED
OG0052213	 FAMILY NOT NAMED
OG0052214	 NO HIT
OG0052215	 NO HIT
OG0052216	 WOLFRAMIN
OG0052217	 BNAC01G22540D PROTEIN
OG0052218	 NO HIT
OG0052219	 SPERMATID NUCLEAR TRANSITION PROTEIN 1
OG0052220	 ZINC FINGER PROTEIN 501
OG0052221	 NO HIT
OG0052222	 PTS SYSTEM N N'-DIACETYLCHITOBIOSE-SPECIFIC EIIA COMPONENT
OG0052223	 LRRGT00142
OG0052224	 NO HIT
OG0052225	 NO HIT
OG0052226	 SUBFAMILY NOT NAMED
OG0052227	 NO HIT
OG0052228	 NO HIT
OG0052229	 PROTEIN PUTATIVE-RELATED-RELATED
OG0052230	 GENE 9195-RELATED
OG0052231	 NO HIT
OG0052232	 NO HIT
OG0052233	 NO HIT
OG0052234	 FERRITIN
OG0052235	 PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKBP14
OG0052236	 PROTEIN PUTATIVE-RELATED
OG0052237	 PUTATIVE-RELATED
OG0052238	 SUBFAMILY NOT NAMED
OG0052239	 NO HIT
OG0052240	 NO HIT
OG0052241	 NO HIT
OG0052242	 GENE 21886-RELATED
OG0052243	 GENE 21886-RELATED
OG0052244	 NO HIT
OG0052245	 NO HIT
OG0052246	 COMPLEX 1 PROTEIN CONTAINING PROTEIN EXPRESSED
OG0052247	 SUBFAMILY NOT NAMED
OG0052248	 NO HIT
OG0052249	 NO HIT
OG0052250	 PECTINESTERASE INHIBITOR 2-LIKE
OG0052251	 CYTOCHROME P450 FAMILY 72 PROTEIN
OG0052252	 SUBFAMILY NOT NAMED
OG0052253	 NO HIT
OG0052254	 NO HIT
OG0052255	 SUBFAMILY NOT NAMED
OG0052256	 SP2353 ISOFORM A
OG0052257	 FAMILY NOT NAMED
OG0052258	 NO HIT
OG0052259	 NO HIT
OG0052260	 COLLAGEN ALPHA-5(IV) CHAIN
OG0052261	 MITOGEN-ACTIVATED PROTEIN KINASE KINASE 10
OG0052262	 NO HIT
OG0052263	 MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 26C ISOFORM X1-RELATED
OG0052264	 SUBFAMILY NOT NAMED
OG0052265	 NO HIT
OG0052266	 NO HIT
OG0052267	 NO HIT
OG0052268	 HYPOTHETICAL CYTOSOLIC PROTEIN
OG0052269	 SUBFAMILY NOT NAMED
OG0052270	 POLLEN-SPECIFIC LEUCINE-RICH REPEAT EXTENSIN-LIKE PROTEIN 3
OG0052271	 PROTEIN PUTATIVE-RELATED
OG0052272	 SUBFAMILY NOT NAMED
OG0052273	 SUBFAMILY NOT NAMED
OG0052274	 SUBFAMILY NOT NAMED
OG0052275	 NO HIT
OG0052276	 NO HIT
OG0052277	 SUBFAMILY NOT NAMED
OG0052278	 SUBFAMILY NOT NAMED
OG0052279	 GERM CELL-SPECIFIC GENE 1-LIKE PROTEIN 2
OG0052280	 NO HIT
OG0052281	 SUBFAMILY NOT NAMED
OG0052282	 T14N5.3 PROTEIN
OG0052283	 AGAMOUS-LIKE 94
OG0052284	 NEPRILYSIN-1
OG0052285	 RE42927P-RELATED
OG0052286	 TRANSIENT RECEPTOR POTENTIAL CHANNEL
OG0052287	 NO HIT
OG0052288	 NO HIT
OG0052289	 SUBFAMILY NOT NAMED
OG0052290	 SUBFAMILY NOT NAMED
OG0052291	 NO HIT
OG0052292	 SUBFAMILY NOT NAMED
OG0052293	 SUBFAMILY NOT NAMED
OG0052294	 SODIUM/DICARBOXYLATE SYMPORTER-RELATED
OG0052295	 NO HIT
OG0052296	 TRANSMEMBRANE PROTEIN 211
OG0052297	 SUBFAMILY NOT NAMED
OG0052298	 FAMILY NOT NAMED
OG0052299	 NO HIT
OG0052300	 SUBFAMILY NOT NAMED
