OG0016505													Lluy|FUN_008968-T1, Lluy|FUN_014153-T1, Lluy|FUN_020999-T1, Lluy|FUN_036129-T1					Oalv|OALVG00000022439.1				Pech|nbis-mrna-2963, Pech|nbis-mrna-3674, Pech|nbis-mrna-6659						
OG0016506													Lluy|FUN_037789-T1					Oalv|OALVG00000006836.1, Oalv|OALVG00000026710.1, Oalv|OALVG00000026712.1, Oalv|OALVG00000026716.1, Oalv|OALVG00000026719.1				Pech|nbis-mrna-11296	Rpac|RPACG00000029353.1					
OG0016509													Lluy|FUN_007415-T1, Lluy|FUN_038239-T1					Oalv|OALVG00000003889.1				Pech|nbis-mrna-7941, Pech|nbis-mrna-7942, Pech|nbis-mrna-874	Rpac|RPACG00000036209.1, Rpac|RPACG00000036210.1					
OG0016511													Lluy|FUN_039136-T1, Lluy|FUN_039137-T1, Lluy|FUN_039138-T1, Lluy|FUN_039139-T1					Oalv|OALVG00000017885.1, Oalv|OALVG00000017886.1				Pech|nbis-mrna-12256	Rpac|RPACG00000016875.1					
OG0016512													Lluy|FUN_039223-T1					Oalv|OALVG00000003469.1, Oalv|OALVG00000003470.1, Oalv|OALVG00000003471.1, Oalv|OALVG00000003640.1, Oalv|OALVG00000004708.1, Oalv|OALVG00000019805.1, Oalv|OALVG00000019806.1										
OG0016514													Lluy|FUN_001090-T1, Lluy|FUN_006819-T1, Lluy|FUN_012708-T1					Oalv|OALVG00000008143.1, Oalv|OALVG00000008147.1, Oalv|OALVG00000009964.1, Oalv|OALVG00000025065.1				Pech|nbis-mrna-20938						
OG0016515													Lluy|FUN_002509-T1					Oalv|OALVG00000001293.1				Pech|nbis-mrna-5628	Rpac|RPACG00000009317.1, Rpac|RPACG00000031403.1, Rpac|RPACG00000031404.1, Rpac|RPACG00000031406.1, Rpac|RPACG00000031407.1					
OG0016518													Lluy|FUN_004618-T1, Lluy|FUN_005510-T1, Lluy|FUN_005511-T1, Lluy|FUN_008084-T1, Lluy|FUN_015224-T1, Lluy|FUN_030935-T1					Oalv|OALVG00000001251.1					Rpac|RPACG00000010238.1					
OG0016520													Lluy|FUN_005772-T1, Lluy|FUN_005773-T1, Lluy|FUN_005774-T1					Oalv|OALVG00000008570.1, Oalv|OALVG00000008571.1					Rpac|RPACG00000003131.1, Rpac|RPACG00000003132.1, Rpac|RPACG00000011026.1					
OG0016522													Lluy|FUN_008444-T1, Lluy|FUN_014687-T1, Lluy|FUN_014688-T1					Oalv|OALVG00000032544.1, Oalv|OALVG00000032549.1, Oalv|OALVG00000032550.1				Pech|nbis-mrna-10530	Rpac|RPACG00000035404.2					
OG0016524													Lluy|FUN_009993-T1									Pech|nbis-mrna-7015, Pech|nbis-mrna-7016, Pech|nbis-mrna-7018, Pech|nbis-mrna-7161, Pech|nbis-mrna-7162, Pech|nbis-mrna-7163	Rpac|RPACG00000008354.1					
OG0016525													Lluy|FUN_009998-T1					Oalv|OALVG00000013375.1, Oalv|OALVG00000016761.1, Oalv|OALVG00000016762.1, Oalv|OALVG00000016766.1, Oalv|OALVG00000016817.1, Oalv|OALVG00000016822.1				Pech|nbis-mrna-6025						
OG0016526													Lluy|FUN_010692-T1					Oalv|OALVG00000001594.1, Oalv|OALVG00000001595.1, Oalv|OALVG00000013959.1, Oalv|OALVG00000016355.1, Oalv|OALVG00000016368.1, Oalv|OALVG00000018582.1				Pech|nbis-mrna-8606						
OG0016527													Lluy|FUN_014568-T1					Oalv|OALVG00000019245.1					Rpac|RPACG00000018864.1, Rpac|RPACG00000018867.1, Rpac|RPACG00000019681.1, Rpac|RPACG00000019682.1, Rpac|RPACG00000019683.1, Rpac|RPACG00000036143.1					
OG0016528													Lluy|FUN_020652-T1					Oalv|OALVG00000004280.1, Oalv|OALVG00000004303.1, Oalv|OALVG00000031623.1, Oalv|OALVG00000031847.1, Oalv|OALVG00000032770.1, Oalv|OALVG00000034539.1, Oalv|OALVG00000035355.1										
OG0016530													Lluy|FUN_031430-T1					Oalv|OALVG00000010360.1, Oalv|OALVG00000010505.1					Rpac|RPACG00000011501.1, Rpac|RPACG00000011504.1, Rpac|RPACG00000011505.1, Rpac|RPACG00000024656.1, Rpac|RPACG00000036688.1					
OG0017934													Lluy|FUN_033676-T1					Oalv|OALVG00000001697.1				Pech|nbis-mrna-8174	Rpac|RPACG00000021506.1, Rpac|RPACG00000021509.1, Rpac|RPACG00000021512.1, Rpac|RPACG00000021515.1					
OG0017939													Lluy|FUN_001618-T1, Lluy|FUN_006701-T1, Lluy|FUN_017434-T1					Oalv|OALVG00000019404.1				Pech|nbis-mrna-11069	Rpac|RPACG00000004833.1, Rpac|RPACG00000025077.1					
OG0017940													Lluy|FUN_010118-T1, Lluy|FUN_013823-T1, Lluy|FUN_026265-T1, Lluy|FUN_026267-T1, Lluy|FUN_026268-T1, Lluy|FUN_040488-T1					Oalv|OALVG00000022607.1										
OG0017943													Lluy|FUN_015827-T1					Oalv|OALVG00000031428.1				Pech|nbis-mrna-10036, Pech|nbis-mrna-13148, Pech|nbis-mrna-15395, Pech|nbis-mrna-4807	Rpac|RPACG00000032441.1					
OG0017944													Lluy|FUN_007583-T1, Lluy|FUN_009652-T1, Lluy|FUN_017735-T1, Lluy|FUN_025735-T1, Lluy|FUN_038304-T1										Rpac|RPACG00000019230.1, Rpac|RPACG00000019236.1					
OG0017945													Lluy|FUN_018760-T1, Lluy|FUN_018761-T1, Lluy|FUN_018763-T1					Oalv|OALVG00000023740.1				Pech|nbis-mrna-12656	Rpac|RPACG00000034350.1, Rpac|RPACG00000034351.1					
OG0017946													Lluy|FUN_018786-T1, Lluy|FUN_018789-T1, Lluy|FUN_024286-T1					Oalv|OALVG00000029041.1, Oalv|OALVG00000032895.1				Pech|nbis-mrna-16575, Pech|nbis-mrna-22089						
OG0017950													Lluy|FUN_007200-T1, Lluy|FUN_007201-T1, Lluy|FUN_017669-T1, Lluy|FUN_023278-T1, Lluy|FUN_023280-T1, Lluy|FUN_023281-T1					Oalv|OALVG00000035443.1										
OG0017952													Lluy|FUN_014292-T1, Lluy|FUN_016137-T1, Lluy|FUN_021331-T1, Lluy|FUN_022188-T1, Lluy|FUN_028163-T1					Oalv|OALVG00000026786.1				Pech|nbis-mrna-15560						
OG0017959													Lluy|FUN_035586-T1					Oalv|OALVG00000001109.1				Pech|nbis-mrna-22475, Pech|nbis-mrna-7981	Rpac|RPACG00000014182.1, Rpac|RPACG00000016788.1, Rpac|RPACG00000019662.1					
OG0017962													Lluy|FUN_038067-T1, Lluy|FUN_038072-T1					Oalv|OALVG00000027595.2, Oalv|OALVG00000033523.1, Oalv|OALVG00000033525.1				Pech|nbis-mrna-21273	Rpac|RPACG00000000718.1					
OG0017963													Lluy|FUN_012388-T1, Lluy|FUN_026327-T1, Lluy|FUN_038069-T1, Lluy|FUN_038070-T1, Lluy|FUN_039986-T1, Lluy|FUN_040762-T1					Oalv|OALVG00000028354.1										
OG0017965													Lluy|FUN_023596-T1, Lluy|FUN_040460-T1, Lluy|FUN_040462-T1, Lluy|FUN_040463-T1					Oalv|OALVG00000008890.1				Pech|nbis-mrna-17806	Rpac|RPACG00000002091.1					
OG0017966													Lluy|FUN_000465-T1, Lluy|FUN_000472-T1, Lluy|FUN_007063-T1					Oalv|OALVG00000009435.1				Pech|nbis-mrna-5011, Pech|nbis-mrna-7868	Rpac|RPACG00000034608.1					
OG0017968													Lluy|FUN_004502-T1, Lluy|FUN_004503-T1, Lluy|FUN_004504-T1					Oalv|OALVG00000014339.1, Oalv|OALVG00000014341.1				Pech|nbis-mrna-4503	Rpac|RPACG00000005544.1					
OG0017969													Lluy|FUN_004941-T1, Lluy|FUN_011469-T1, Lluy|FUN_020675-T1					Oalv|OALVG00000016886.1					Rpac|RPACG00000009393.1, Rpac|RPACG00000011674.1, Rpac|RPACG00000020537.1					
OG0017972													Lluy|FUN_012179-T1					Oalv|OALVG00000017760.1				Pech|nbis-mrna-4232, Pech|nbis-mrna-8883	Rpac|RPACG00000014925.1, Rpac|RPACG00000014926.1, Rpac|RPACG00000014927.1					
OG0017973													Lluy|FUN_012354-T1, Lluy|FUN_012359-T1					Oalv|OALVG00000006440.1, Oalv|OALVG00000006441.1, Oalv|OALVG00000006443.1				Pech|nbis-mrna-13608	Rpac|RPACG00000016516.1					
OG0017974													Lluy|FUN_012499-T1, Lluy|FUN_027406-T1, Lluy|FUN_029306-T1					Oalv|OALVG00000024192.1				Pech|nbis-mrna-10444, Pech|nbis-mrna-1125	Rpac|RPACG00000002443.1					
OG0017975													Lluy|FUN_001021-T1, Lluy|FUN_011107-T1, Lluy|FUN_012647-T1, Lluy|FUN_020036-T1, Lluy|FUN_024847-T1, Lluy|FUN_037777-T1					Oalv|OALVG00000026798.1										
OG0017979													Lluy|FUN_008588-T1, Lluy|FUN_015666-T1, Lluy|FUN_017976-T1, Lluy|FUN_024307-T1, Lluy|FUN_036194-T1					Oalv|OALVG00000005035.1				Pech|nbis-mrna-12919						
OG0017980													Lluy|FUN_007338-T1, Lluy|FUN_016390-T1, Lluy|FUN_023577-T1					Oalv|OALVG00000005163.1, Oalv|OALVG00000005166.1					Rpac|RPACG00000003596.1, Rpac|RPACG00000003598.1					
OG0017981													Lluy|FUN_016829-T1					Oalv|OALVG00000003538.1, Oalv|OALVG00000003539.1, Oalv|OALVG00000010269.1, Oalv|OALVG00000023265.1, Oalv|OALVG00000034944.1				Pech|nbis-mrna-10711						
OG0017982													Lluy|FUN_016973-T1, Lluy|FUN_020206-T1, Lluy|FUN_023182-T1, Lluy|FUN_024667-T1, Lluy|FUN_028034-T1									Pech|nbis-mrna-22517	Rpac|RPACG00000021249.1					
OG0017983													Lluy|FUN_017359-T1, Lluy|FUN_017363-T1, Lluy|FUN_017366-T1, Lluy|FUN_017368-T1, Lluy|FUN_027311-T1					Oalv|OALVG00000009447.1					Rpac|RPACG00000002840.1					
OG0017985													Lluy|FUN_005491-T1, Lluy|FUN_005493-T1, Lluy|FUN_019796-T1, Lluy|FUN_030980-T1, Lluy|FUN_034402-T1									Pech|nbis-mrna-22469, Pech|nbis-mrna-7982						
OG0017988													Lluy|FUN_021531-T1, Lluy|FUN_021532-T1, Lluy|FUN_021533-T1					Oalv|OALVG00000012302.1				Pech|nbis-mrna-21856, Pech|nbis-mrna-21857	Rpac|RPACG00000008647.1					
OG0017992													Lluy|FUN_015301-T1, Lluy|FUN_024869-T1, Lluy|FUN_024871-T1, Lluy|FUN_030622-T1, Lluy|FUN_033261-T1					Oalv|OALVG00000004844.1				Pech|nbis-mrna-21289						
OG0017995													Lluy|FUN_026245-T1, Lluy|FUN_026251-T1					Oalv|OALVG00000032670.1, Oalv|OALVG00000032672.1				Pech|nbis-mrna-21848	Rpac|RPACG00000016500.1, Rpac|RPACG00000016502.1					
OG0017996													Lluy|FUN_026898-T1, Lluy|FUN_026899-T1, Lluy|FUN_026900-T1					Oalv|OALVG00000035011.1, Oalv|OALVG00000035012.1, Oalv|OALVG00000035013.1					Rpac|RPACG00000028268.1					
OG0017997													Lluy|FUN_027222-T1					Oalv|OALVG00000011067.1, Oalv|OALVG00000011072.1, Oalv|OALVG00000013447.1, Oalv|OALVG00000013448.1, Oalv|OALVG00000035265.1					Rpac|RPACG00000015477.1					
OG0017998													Lluy|FUN_027331-T1					Oalv|OALVG00000024991.1				Pech|nbis-mrna-12347, Pech|nbis-mrna-13285, Pech|nbis-mrna-21688	Rpac|RPACG00000015251.1, Rpac|RPACG00000016225.1					
OG0017999													Lluy|FUN_028242-T1, Lluy|FUN_028247-T1, Lluy|FUN_028251-T1, Lluy|FUN_032042-T1, Lluy|FUN_034073-T1, Lluy|FUN_037524-T1									Pech|nbis-mrna-4966						
OG0018002													Lluy|FUN_001476-T1, Lluy|FUN_031310-T1					Oalv|OALVG00000017444.1				Pech|nbis-mrna-14492, Pech|nbis-mrna-1972	Rpac|RPACG00000019556.1, Rpac|RPACG00000036930.1					
OG0018003													Lluy|FUN_030046-T1, Lluy|FUN_031736-T1, Lluy|FUN_031738-T1					Oalv|OALVG00000024892.1				Pech|nbis-mrna-18946	Rpac|RPACG00000007078.1, Rpac|RPACG00000007079.1					
OG0018004													Lluy|FUN_032459-T1					Oalv|OALVG00000005838.1, Oalv|OALVG00000006211.1, Oalv|OALVG00000006214.1, Oalv|OALVG00000006217.1, Oalv|OALVG00000006218.1					Rpac|RPACG00000024085.1					
OG0018005													Lluy|FUN_033440-T1, Lluy|FUN_033442-T1					Oalv|OALVG00000010186.1, Oalv|OALVG00000010187.1, Oalv|OALVG00000010189.1				Pech|nbis-mrna-285	Rpac|RPACG00000000366.1					
OG0018007													Lluy|FUN_034217-T1, Lluy|FUN_034218-T1, Lluy|FUN_034220-T1, Lluy|FUN_034221-T1, Lluy|FUN_034222-T1					Oalv|OALVG00000000237.1					Rpac|RPACG00000026657.1					
OG0018008													Lluy|FUN_034434-T1					Oalv|OALVG00000010625.1, Oalv|OALVG00000010626.1, Oalv|OALVG00000010628.1, Oalv|OALVG00000010629.1				Pech|nbis-mrna-3613	Rpac|RPACG00000004011.1					
OG0018009													Lluy|FUN_001654-T1, Lluy|FUN_014144-T1, Lluy|FUN_034618-T1					Oalv|OALVG00000008645.1, Oalv|OALVG00000013758.1, Oalv|OALVG00000015695.1, Oalv|OALVG00000025381.1										
OG0018010													Lluy|FUN_035195-T1					Oalv|OALVG00000007598.1, Oalv|OALVG00000009953.1, Oalv|OALVG00000009954.1, Oalv|OALVG00000014209.1, Oalv|OALVG00000019687.1, Oalv|OALVG00000026267.1										
OG0018012													Lluy|FUN_039748-T1									Pech|nbis-mrna-15175, Pech|nbis-mrna-15177	Rpac|RPACG00000003378.1, Rpac|RPACG00000003435.1, Rpac|RPACG00000004272.1, Rpac|RPACG00000027243.1					
OG0018013													Lluy|FUN_040413-T1, Lluy|FUN_040415-T1					Oalv|OALVG00000013798.1					Rpac|RPACG00000009957.1, Rpac|RPACG00000009959.1, Rpac|RPACG00000009961.1, Rpac|RPACG00000009963.1					
OG0018015													Lluy|FUN_000287-T1, Lluy|FUN_000304-T1, Lluy|FUN_012716-T1					Oalv|OALVG00000011957.1, Oalv|OALVG00000017723.1					Rpac|RPACG00000015196.1, Rpac|RPACG00000015207.1					
OG0018019													Lluy|FUN_004995-T1, Lluy|FUN_004996-T1					Oalv|OALVG00000008492.1, Oalv|OALVG00000022734.1, Oalv|OALVG00000022735.1				Pech|nbis-mrna-14231	Rpac|RPACG00000033568.1					
OG0018021													Lluy|FUN_007265-T1, Lluy|FUN_020540-T1					Oalv|OALVG00000014052.1				Pech|nbis-mrna-13212, Pech|nbis-mrna-13213, Pech|nbis-mrna-477	Rpac|RPACG00000010097.1					
OG0018022													Lluy|FUN_008987-T1, Lluy|FUN_011733-T1, Lluy|FUN_019906-T1					Oalv|OALVG00000024616.1				Pech|nbis-mrna-6522, Pech|nbis-mrna-6525, Pech|nbis-mrna-6526						
OG0018023													Lluy|FUN_010363-T1, Lluy|FUN_012393-T1, Lluy|FUN_016192-T1, Lluy|FUN_016304-T1, Lluy|FUN_019050-T1					Oalv|OALVG00000014477.1					Rpac|RPACG00000018280.1					
OG0018027													Lluy|FUN_017611-T1, Lluy|FUN_020278-T1, Lluy|FUN_020279-T1, Lluy|FUN_023875-T1, Lluy|FUN_028377-T1					Oalv|OALVG00000006363.1, Oalv|OALVG00000031043.1										
OG0019948													Lluy|FUN_023734-T1, Lluy|FUN_023737-T1, Lluy|FUN_023740-T1, Lluy|FUN_023741-T1									Pech|nbis-mrna-10388, Pech|nbis-mrna-19106						
OG0019949													Lluy|FUN_014208-T1, Lluy|FUN_023738-T1					Oalv|OALVG00000006037.1, Oalv|OALVG00000006038.1				Pech|nbis-mrna-19107	Rpac|RPACG00000023289.1					
OG0019950													Lluy|FUN_027445-T1					Oalv|OALVG00000034873.1				Pech|nbis-mrna-14189, Pech|nbis-mrna-14191, Pech|nbis-mrna-14192	Rpac|RPACG00000008969.1					
OG0019951													Lluy|FUN_025434-T1, Lluy|FUN_030782-T1					Oalv|OALVG00000003730.1, Oalv|OALVG00000003731.1, Oalv|OALVG00000003733.1, Oalv|OALVG00000003734.1										
OG0019954													Lluy|FUN_000197-T1, Lluy|FUN_002838-T1, Lluy|FUN_016663-T1, Lluy|FUN_018323-T1									Pech|nbis-mrna-17605	Rpac|RPACG00000007643.1					
OG0019956													Lluy|FUN_002156-T1, Lluy|FUN_002157-T1, Lluy|FUN_002158-T1					Oalv|OALVG00000022240.1				Pech|nbis-mrna-135	Rpac|RPACG00000028441.1					
OG0019957													Lluy|FUN_000521-T1, Lluy|FUN_005354-T1, Lluy|FUN_013115-T1, Lluy|FUN_019151-T1, Lluy|FUN_036908-T1					Oalv|OALVG00000004263.1										
OG0019958													Lluy|FUN_007983-T1, Lluy|FUN_007986-T1, Lluy|FUN_007992-T1									Pech|nbis-mrna-16420, Pech|nbis-mrna-16583, Pech|nbis-mrna-785						
OG0019959													Lluy|FUN_007991-T1, Lluy|FUN_017722-T1, Lluy|FUN_018355-T1, Lluy|FUN_023366-T1, Lluy|FUN_039583-T1									Pech|nbis-mrna-10035						
OG0019960													Lluy|FUN_010048-T1					Oalv|OALVG00000000752.1, Oalv|OALVG00000020289.1, Oalv|OALVG00000031179.1, Oalv|OALVG00000031180.1					Rpac|RPACG00000011941.1					
OG0019963													Lluy|FUN_015147-T1, Lluy|FUN_015148-T1					Oalv|OALVG00000025261.1				Pech|nbis-mrna-15828	Rpac|RPACG00000013854.1, Rpac|RPACG00000013856.1					
OG0019967													Lluy|FUN_018800-T1, Lluy|FUN_018801-T1					Oalv|OALVG00000021039.1, Oalv|OALVG00000021040.1					Rpac|RPACG00000008826.1, Rpac|RPACG00000008827.1					
OG0019968													Lluy|FUN_019423-T1					Oalv|OALVG00000007933.1				Pech|nbis-mrna-11830, Pech|nbis-mrna-18591, Pech|nbis-mrna-19222, Pech|nbis-mrna-3071						
OG0019971													Lluy|FUN_005011-T1, Lluy|FUN_009727-T1, Lluy|FUN_022492-T1					Oalv|OALVG00000007637.1					Rpac|RPACG00000015160.1, Rpac|RPACG00000030669.1					
OG0019973													Lluy|FUN_023279-T1									Pech|nbis-mrna-11212, Pech|nbis-mrna-11213, Pech|nbis-mrna-16860, Pech|nbis-mrna-17709, Pech|nbis-mrna-20296						
OG0019974													Lluy|FUN_024534-T1, Lluy|FUN_024536-T1					Oalv|OALVG00000023552.1				Pech|nbis-mrna-22580, Pech|nbis-mrna-6667	Rpac|RPACG00000030002.1					
OG0019976													Lluy|FUN_025342-T1, Lluy|FUN_025343-T1, Lluy|FUN_025344-T1, Lluy|FUN_025347-T1					Oalv|OALVG00000023762.1					Rpac|RPACG00000031022.1					
OG0019978													Lluy|FUN_021084-T1, Lluy|FUN_021085-T1, Lluy|FUN_026413-T1					Oalv|OALVG00000017329.1					Rpac|RPACG00000025749.1, Rpac|RPACG00000033244.1					
OG0019979													Lluy|FUN_027113-T1, Lluy|FUN_027114-T1					Oalv|OALVG00000001593.1				Pech|nbis-mrna-16613, Pech|nbis-mrna-5082	Rpac|RPACG00000028911.1					
OG0019980													Lluy|FUN_023102-T1, Lluy|FUN_025273-T1, Lluy|FUN_027515-T1, Lluy|FUN_039874-T1										Rpac|RPACG00000006542.1, Rpac|RPACG00000013171.1					
OG0019983													Lluy|FUN_029750-T1									Pech|nbis-mrna-15791, Pech|nbis-mrna-18821, Pech|nbis-mrna-20644	Rpac|RPACG00000035300.1, Rpac|RPACG00000035302.1					
OG0019988													Lluy|FUN_000579-T1, Lluy|FUN_000581-T1, Lluy|FUN_031125-T1					Oalv|OALVG00000021382.1, Oalv|OALVG00000021433.1					Rpac|RPACG00000008108.1					
OG0019989													Lluy|FUN_031128-T1					Oalv|OALVG00000021381.1, Oalv|OALVG00000027834.1				Pech|nbis-mrna-22286, Pech|nbis-mrna-22287, Pech|nbis-mrna-22288						
OG0019990													Lluy|FUN_031687-T1					Oalv|OALVG00000003355.1, Oalv|OALVG00000013633.1				Pech|nbis-mrna-13571	Rpac|RPACG00000004222.1, Rpac|RPACG00000018485.1					
OG0019993													Lluy|FUN_001217-T1, Lluy|FUN_006445-T1, Lluy|FUN_027046-T1, Lluy|FUN_032515-T1, Lluy|FUN_034996-T1					Oalv|OALVG00000034506.1										
OG0019997													Lluy|FUN_037845-T1, Lluy|FUN_037846-T1					Oalv|OALVG00000001722.1, Oalv|OALVG00000001723.1				Pech|nbis-mrna-8404	Rpac|RPACG00000021549.1					
OG0019998													Lluy|FUN_038512-T1, Lluy|FUN_038519-T1					Oalv|OALVG00000017179.1				Pech|nbis-mrna-1058	Rpac|RPACG00000013019.1, Rpac|RPACG00000013020.1					
OG0019999													Lluy|FUN_038522-T1, Lluy|FUN_038524-T1					Oalv|OALVG00000016781.1, Oalv|OALVG00000016782.1, Oalv|OALVG00000016783.1					Rpac|RPACG00000019763.1					
OG0020001													Lluy|FUN_040291-T1					Oalv|OALVG00000005579.1, Oalv|OALVG00000007751.1, Oalv|OALVG00000017636.1, Oalv|OALVG00000020489.1					Rpac|RPACG00000021222.1					
OG0020002													Lluy|FUN_040647-T1					Oalv|OALVG00000019239.1, Oalv|OALVG00000019242.1, Oalv|OALVG00000019571.1, Oalv|OALVG00000019572.1, Oalv|OALVG00000019573.1										
OG0020003													Lluy|FUN_000859-T1, Lluy|FUN_000860-T1					Oalv|OALVG00000007066.1, Oalv|OALVG00000007067.1				Pech|nbis-mrna-11467	Rpac|RPACG00000028567.1					
OG0020004													Lluy|FUN_001184-T1, Lluy|FUN_003930-T1, Lluy|FUN_020579-T1					Oalv|OALVG00000017758.1					Rpac|RPACG00000019234.1, Rpac|RPACG00000019235.1					
OG0020005													Lluy|FUN_004337-T1, Lluy|FUN_015554-T1, Lluy|FUN_030580-T1, Lluy|FUN_030581-T1					Oalv|OALVG00000015847.1				Pech|nbis-mrna-18883						
OG0020007													Lluy|FUN_005867-T1, Lluy|FUN_031672-T1					Oalv|OALVG00000004748.1					Rpac|RPACG00000005665.1, Rpac|RPACG00000005666.1, Rpac|RPACG00000005673.1					
OG0020008													Lluy|FUN_006184-T1					Oalv|OALVG00000004984.1, Oalv|OALVG00000004985.1, Oalv|OALVG00000004986.1				Pech|nbis-mrna-6940	Rpac|RPACG00000024503.1					
OG0020010													Lluy|FUN_006463-T1, Lluy|FUN_006464-T1					Oalv|OALVG00000021249.1, Oalv|OALVG00000021250.1				Pech|nbis-mrna-19995	Rpac|RPACG00000005951.1					
OG0020011													Lluy|FUN_007133-T1, Lluy|FUN_007134-T1, Lluy|FUN_007135-T1					Oalv|OALVG00000005015.1, Oalv|OALVG00000005016.1					Rpac|RPACG00000024541.1					
OG0020013													Lluy|FUN_007230-T1, Lluy|FUN_018034-T1, Lluy|FUN_018035-T1					Oalv|OALVG00000016176.1					Rpac|RPACG00000009280.1, Rpac|RPACG00000009282.1					
OG0020015													Lluy|FUN_007473-T1, Lluy|FUN_007475-T1, Lluy|FUN_007477-T1, Lluy|FUN_024345-T1									Pech|nbis-mrna-19541, Pech|nbis-mrna-9206						
OG0020016													Lluy|FUN_007833-T1, Lluy|FUN_012514-T1, Lluy|FUN_014213-T1, Lluy|FUN_037530-T1					Oalv|OALVG00000029042.1				Pech|nbis-mrna-18423						
OG0020017													Lluy|FUN_008209-T1, Lluy|FUN_010689-T1, Lluy|FUN_027364-T1, Lluy|FUN_027366-T1					Oalv|OALVG00000011206.1					Rpac|RPACG00000023308.1					
OG0020018													Lluy|FUN_008222-T1, Lluy|FUN_023443-T1, Lluy|FUN_023444-T1					Oalv|OALVG00000002584.1					Rpac|RPACG00000012795.1, Rpac|RPACG00000012796.1					
OG0020019													Lluy|FUN_006522-T1, Lluy|FUN_008518-T1, Lluy|FUN_012394-T1, Lluy|FUN_013035-T1, Lluy|FUN_015068-T1					Oalv|OALVG00000034534.1										
OG0020021													Lluy|FUN_008845-T1					Oalv|OALVG00000005807.1				Pech|nbis-mrna-21217	Rpac|RPACG00000024774.1, Rpac|RPACG00000024776.1, Rpac|RPACG00000024777.1					
OG0020022													Lluy|FUN_001804-T1, Lluy|FUN_009390-T1, Lluy|FUN_032714-T1, Lluy|FUN_037421-T1									Pech|nbis-mrna-22352, Pech|nbis-mrna-9145						
OG0020023													Lluy|FUN_005903-T1, Lluy|FUN_009592-T1					Oalv|OALVG00000003347.1, Oalv|OALVG00000007645.1				Pech|nbis-mrna-19972	Rpac|RPACG00000017003.1					
OG0020027													Lluy|FUN_000621-T1, Lluy|FUN_002518-T1, Lluy|FUN_013809-T1, Lluy|FUN_039188-T1									Pech|nbis-mrna-17340, Pech|nbis-mrna-22633						
OG0020029													Lluy|FUN_013917-T1					Oalv|OALVG00000024942.1, Oalv|OALVG00000035782.1					Rpac|RPACG00000021342.1, Rpac|RPACG00000035566.1, Rpac|RPACG00000035567.1					
OG0020031													Lluy|FUN_015723-T1					Oalv|OALVG00000021463.1				Pech|nbis-mrna-5120	Rpac|RPACG00000027266.1, Rpac|RPACG00000027269.1, Rpac|RPACG00000027270.1					
OG0020032													Lluy|FUN_001508-T1, Lluy|FUN_002760-T1, Lluy|FUN_007865-T1, Lluy|FUN_015878-T1, Lluy|FUN_020267-T1									Pech|nbis-mrna-16885						
OG0020034													Lluy|FUN_016093-T1, Lluy|FUN_016094-T1					Oalv|OALVG00000027454.1				Pech|nbis-mrna-742	Rpac|RPACG00000017594.1, Rpac|RPACG00000017601.1					
OG0020036													Lluy|FUN_016730-T1, Lluy|FUN_016731-T1					Oalv|OALVG00000019659.1, Oalv|OALVG00000019766.1, Oalv|OALVG00000034253.1					Rpac|RPACG00000027619.1					
OG0020039													Lluy|FUN_018107-T1									Pech|nbis-mrna-1652, Pech|nbis-mrna-1653, Pech|nbis-mrna-1654, Pech|nbis-mrna-1655, Pech|nbis-mrna-1656						
OG0020040													Lluy|FUN_018312-T1, Lluy|FUN_018314-T1, Lluy|FUN_022716-T1					Oalv|OALVG00000005266.1				Pech|nbis-mrna-3866	Rpac|RPACG00000003561.1					
OG0020042													Lluy|FUN_020226-T1					Oalv|OALVG00000029967.1				Pech|nbis-mrna-19223, Pech|nbis-mrna-3496	Rpac|RPACG00000030158.1, Rpac|RPACG00000030159.1					
OG0020044													Lluy|FUN_005645-T1, Lluy|FUN_020835-T1					Oalv|OALVG00000001060.1				Pech|nbis-mrna-18477, Pech|nbis-mrna-7810	Rpac|RPACG00000009418.1					
OG0020046													Lluy|FUN_021319-T1					Oalv|OALVG00000007783.1, Oalv|OALVG00000035455.1				Pech|nbis-mrna-7881	Rpac|RPACG00000018732.1, Rpac|RPACG00000018739.1					
OG0020047													Lluy|FUN_000410-T1, Lluy|FUN_013970-T1, Lluy|FUN_013971-T1, Lluy|FUN_021490-T1, Lluy|FUN_028809-T1									Pech|nbis-mrna-564						
OG0020048													Lluy|FUN_021768-T1					Oalv|OALVG00000024540.1				Pech|nbis-mrna-4701, Pech|nbis-mrna-4702, Pech|nbis-mrna-5384	Rpac|RPACG00000021892.1					
OG0020049													Lluy|FUN_022551-T1					Oalv|OALVG00000033840.1				Pech|nbis-mrna-12525	Rpac|RPACG00000012492.1, Rpac|RPACG00000012493.1, Rpac|RPACG00000012494.1					
OG0020051													Lluy|FUN_022688-T1, Lluy|FUN_025018-T1					Oalv|OALVG00000007955.1				Pech|nbis-mrna-9168	Rpac|RPACG00000008414.1, Rpac|RPACG00000008419.1					
OG0020052													Lluy|FUN_004461-T1, Lluy|FUN_004465-T1, Lluy|FUN_011915-T1, Lluy|FUN_022809-T1, Lluy|FUN_032403-T1					Oalv|OALVG00000027090.1										
OG0020053													Lluy|FUN_023569-T1, Lluy|FUN_039519-T1, Lluy|FUN_039521-T1, Lluy|FUN_039523-T1					Oalv|OALVG00000005223.1					Rpac|RPACG00000008881.1					
